effective_rank,participation_ratio,mle_id_k20,bio_vs_nonbio_cos_top10,model,layer_idx,bootstrap,seed,n_items,frames_per_item
73.0192970777237,42.05309611725831,4.354395280835519,0.9042908493295523,eat_bio,3,6,6045,600,50
73.55727343521498,42.11514776827057,3.726355520842817,0.9216571439877805,eat_bio,3,7,7045,600,50
73.1052916281031,41.87034799427518,4.407040885248128,0.9186130940059002,eat_bio,3,8,8045,600,50
72.79805632673715,41.78997525047757,4.439965565220865,0.92972193073029,eat_bio,3,9,9045,600,50
73.12952071994526,42.07869420871261,5.414998446834403,0.918797556642355,eat_bio,3,10,10045,600,50
72.70150670559657,41.71088576024288,4.790548067793337,0.8999269149105167,eat_bio,3,11,11045,600,50
72.84886103454296,41.62182725639465,4.381920698580593,0.8858381380467175,eat_bio,3,12,12045,600,50
73.39914637544776,42.136647206551636,4.87632397017228,0.8990910877606442,eat_bio,3,13,13045,600,50
73.28891053012795,41.93862959067592,3.878605207235452,0.925333183376645,eat_bio,3,14,14045,600,50
72.99157387850042,41.71035370024951,4.351877559550606,0.9019524095186137,eat_bio,3,15,15045,600,50
73.0484295788088,41.63293176021835,3.7366804272723217,0.9033377846026575,eat_bio,3,16,16045,600,50
72.57643928894554,41.296118732612065,3.7907411323999525,0.9181120231168383,eat_bio,3,17,17045,600,50
72.83623706842383,41.660301993904795,4.0856364394744356,0.9094643700794519,eat_bio,3,18,18045,600,50
72.69448697993342,41.727108356467035,4.792393147381919,0.9271889476474303,eat_bio,3,19,19045,600,50
73.38458701555193,42.148331679245466,4.521841768487085,0.8930119877933672,eat_bio,3,20,20045,600,50
72.6866554599055,41.51905011160526,4.908642417877796,0.9208462896123726,eat_bio,3,21,21045,600,50
73.2509087776819,41.82061548925626,3.8096648305541434,0.8885857101052723,eat_bio,3,22,22045,600,50
73.30395866909849,41.938662595137195,4.365200321527276,0.9237214095181546,eat_bio,3,23,23045,600,50
73.30488132458505,42.014776977379164,4.137708030729084,0.9174968568429118,eat_bio,3,24,24045,600,50
73.24793163016987,41.983231902660776,4.070235759713871,0.9137904270638264,eat_bio,3,25,25045,600,50
72.90488962318788,41.91352470083215,4.297572462950275,0.8952313665098878,eat_bio,3,26,26045,600,50
72.68925922985983,41.743732181260995,4.470621792693866,0.9004951142536308,eat_bio,3,27,27045,600,50
73.28731661524726,42.085087961805996,4.03727941007479,0.91772777769951,eat_bio,3,28,28045,600,50
72.8153297166426,41.67761830257586,4.645547227279944,0.901764863003217,eat_bio,3,29,29045,600,50
73.26831106067267,41.874196352444514,4.836131745720698,0.8933964738898004,eat_bio,3,30,30045,600,50
73.45080143985453,42.13194524836774,4.851598033120836,0.8997343618275015,eat_bio,3,31,31045,600,50
72.94987739065611,41.795615456349076,4.7678178594659935,0.8962551574590034,eat_bio,3,32,32045,600,50
72.80319913615652,41.63600446154448,4.822464005992971,0.9251150844037486,eat_bio,3,33,33045,600,50
72.94879572616807,41.81025597441055,3.76535768660734,0.919923325672503,eat_bio,3,34,34045,600,50
73.07773842353063,41.88983819643051,3.7379985135375664,0.9198766935588087,eat_bio,3,35,35045,600,50
72.86052571967384,41.66990096766535,4.068031330288567,0.9153703487280925,eat_bio,3,36,36045,600,50
72.4413719989405,41.666879720245404,4.810405337506765,0.9037165334486973,eat_bio,3,37,37045,600,50
72.8724216488153,41.68463336015903,4.657191527308951,0.9021758619706925,eat_bio,3,38,38045,600,50
73.5689889347941,41.88266860013899,4.204165933594919,0.8954147134569281,eat_bio,3,39,39045,600,50
73.18232645180238,41.8241545920685,3.85275124884156,0.9273730154136596,eat_bio,3,40,40045,600,50
72.82888421641012,41.61351761972037,4.404174389785463,0.9166405478779079,eat_bio,3,41,41045,600,50
73.41338529685954,41.970436177577255,4.261937327988266,0.9131658094000267,eat_bio,3,42,42045,600,50
73.7752946317294,42.145146850315825,3.772497969809873,0.9143445221297591,eat_bio,3,43,43045,600,50
72.85878370705993,41.509257648933115,4.289501714112877,0.9145547925720366,eat_bio,3,44,44045,600,50
73.80582824362513,42.17965322427161,4.762129126425274,0.878495388320931,eat_bio,3,45,45045,600,50
73.19576710764724,41.82238858352444,3.988528462185754,0.9278591261612613,eat_bio,3,46,46045,600,50
72.62399340023825,41.50109445642057,4.966218185045548,0.9032150344583068,eat_bio,3,47,47045,600,50
73.22928281465056,42.02728412524252,4.6998363798721865,0.8253510464132712,eat_bio,3,48,48045,600,50
73.06886556675299,41.88237710147502,4.261068507103011,0.916698643378318,eat_bio,3,49,49045,600,50
116.94840474800415,59.51492870345165,5.347454605860644,0.7794017090823123,eat_bio,4,0,46,600,50
117.32087006894314,59.477462553346435,5.585648791625785,0.8168375828034211,eat_bio,4,1,1046,600,50
117.53066154268384,59.651158458142575,5.089808159727254,0.7847841516131645,eat_bio,4,2,2046,600,50
117.3751329968006,59.758824575752946,5.151188497398875,0.7382072943196818,eat_bio,4,3,3046,600,50
116.84112643547061,59.01334501843007,4.153425935259775,0.7778559128340261,eat_bio,4,4,4046,600,50
118.19367617732088,60.206994045581936,4.5074756054477145,0.7887731267845893,eat_bio,4,5,5046,600,50
116.70299357701155,59.09287830941504,4.953929896272933,0.7458824611089356,eat_bio,4,6,6046,600,50
116.45061942109263,59.20240040683834,5.116481768289527,0.8048905645496036,eat_bio,4,7,7046,600,50
118.45393533348621,60.27395095084051,4.966994553336443,0.7686608619184304,eat_bio,4,8,8046,600,50
118.03000598755654,59.93041705034563,4.6783749344328855,0.7682381463913247,eat_bio,4,9,9046,600,50
117.78000524548715,59.829283283386616,4.657985079745799,0.7898589552757412,eat_bio,4,10,10046,600,50
118.37146808270018,60.30314426484899,5.286624808334179,0.7960136701116195,eat_bio,4,11,11046,600,50
117.97816203020612,59.97950542334162,4.638837679907243,0.8001427193679861,eat_bio,4,12,12046,600,50
118.05491329032552,60.31355018416163,4.857485982176924,0.773464783463057,eat_bio,4,13,13046,600,50
117.11754272901604,59.1778475078949,4.58286606558135,0.7766611072634433,eat_bio,4,14,14046,600,50
117.5657835192718,59.599603056203165,4.357374228011295,0.7818499525898781,eat_bio,4,15,15046,600,50
117.13411388644701,59.33778367942821,4.767125985659187,0.7680316171100408,eat_bio,4,16,16046,600,50
116.82461493213194,59.33215763529089,5.104869606102421,0.7454472721551957,eat_bio,4,17,17046,600,50
117.0474017442124,59.48951082276622,4.098793793107573,0.7984542532054155,eat_bio,4,18,18046,600,50
117.47616383763095,59.75358473222792,4.851082658727032,0.7475090219889904,eat_bio,4,19,19046,600,50
117.26827037302918,59.86883198812237,5.3072007195060795,0.7652280713305196,eat_bio,4,20,20046,600,50
118.4745731371741,60.186648346506075,4.452556141717837,0.7914767101216327,eat_bio,4,21,21046,600,50
117.81355447592223,59.756107734624464,4.897789322095765,0.7958288129642869,eat_bio,4,22,22046,600,50
117.16039245190541,59.60434986274934,4.013555176439553,0.7395703072159447,eat_bio,4,23,23046,600,50
117.3826034941667,59.74816065504108,5.023332594946902,0.7922853081845788,eat_bio,4,24,24046,600,50
117.09631975864832,59.28429650374486,4.585752870623353,0.7569615618473223,eat_bio,4,25,25046,600,50
116.8719744114485,59.40465118744364,4.748824928242299,0.8158411360882157,eat_bio,4,26,26046,600,50
116.26497117284926,58.97936723250633,4.886788897568755,0.8151083581136357,eat_bio,4,27,27046,600,50
117.57044936215847,59.95342756456076,4.131585868862849,0.7850071697547816,eat_bio,4,28,28046,600,50
118.88414728029363,60.71679915992665,4.527289879682559,0.7597621100366858,eat_bio,4,29,29046,600,50
117.80699209094234,60.061372859804464,5.627727927025484,0.8232405172554179,eat_bio,4,30,30046,600,50
117.69278270773611,59.989963848279594,5.366643287715323,0.7906019662664516,eat_bio,4,31,31046,600,50
117.18536737057791,59.391495878865655,4.733824251771966,0.7896458437452314,eat_bio,4,32,32046,600,50
118.1990601437002,60.32056309265318,4.422981385706185,0.7665240384657157,eat_bio,4,33,33046,600,50
117.17365980300082,59.377075079740656,5.050397491548523,0.7519441847444205,eat_bio,4,34,34046,600,50
118.73145913128896,60.507601800399314,3.93516790320219,0.7780248943799949,eat_bio,4,35,35046,600,50
117.52996971397383,59.69932087425901,5.662289132048346,0.8163856943444788,eat_bio,4,36,36046,600,50
117.34778639518697,59.729624648059655,4.136326925309789,0.7739086455429292,eat_bio,4,37,37046,600,50
116.82172574297564,59.29685788185466,4.71877738769682,0.8225276112359478,eat_bio,4,38,38046,600,50
116.97227950796774,59.070735967120925,4.3758527070443,0.7938486065363729,eat_bio,4,39,39046,600,50
117.39374430455027,59.51453071306886,4.678976831753186,0.7685489954930576,eat_bio,4,40,40046,600,50
117.22402839166038,59.633992283231336,4.369638707508092,0.8168113428354765,eat_bio,4,41,41046,600,50
118.01730905882576,60.195331331363334,4.706368669510403,0.7613763056846173,eat_bio,4,42,42046,600,50
118.18142831053056,60.13569068585951,5.032304967983556,0.7843304234343386,eat_bio,4,43,43046,600,50
117.92683742536519,59.99835193448347,5.556000686193821,0.8178980978271839,eat_bio,4,44,44046,600,50
117.22706450781962,59.40407747742582,4.3800947490611035,0.8021090703171853,eat_bio,4,45,45046,600,50
117.84325155188621,59.99685952218067,5.0358927989338085,0.7576339256463569,eat_bio,4,46,46046,600,50
118.38988860901777,60.21732286388557,5.4205873239838755,0.7564269993274255,eat_bio,4,47,47046,600,50
117.21523508933838,59.5803214083601,4.133657905858997,0.7635734325751576,eat_bio,4,48,48046,600,50
118.56152775974329,60.085566587749476,4.913920805630907,0.78046282661008,eat_bio,4,49,49046,600,50
133.31438127014079,63.002460419568955,4.789581636143362,0.885771844323601,eat_bio,5,0,47,600,50
132.64236631808606,62.98902892334076,5.884340133938458,0.8448370015457259,eat_bio,5,1,1047,600,50
132.30986120953258,62.810688914652594,5.617545485147785,0.873828732386299,eat_bio,5,2,2047,600,50
133.5220261159675,63.337780901849065,4.639107627634011,0.8780135874021878,eat_bio,5,3,3047,600,50
133.1161574055077,63.07352757662194,4.794352384401153,0.8755912070656965,eat_bio,5,4,4047,600,50
132.46732306970162,62.815637148633606,4.522416047231774,0.8989105244511094,eat_bio,5,5,5047,600,50
132.4113692327612,62.68285365779318,4.350106108501602,0.8743460732066033,eat_bio,5,6,6047,600,50
133.6599560838566,63.60480934982914,4.805674089107168,0.8717060115145087,eat_bio,5,7,7047,600,50
133.7672980975283,63.489351257471185,5.073836142763092,0.856242659292849,eat_bio,5,8,8047,600,50
134.42457167661576,64.00747717252426,5.309113346048696,0.8809503315943322,eat_bio,5,9,9047,600,50
132.77945736631534,63.12953421122394,5.343110652108472,0.8792063002778757,eat_bio,5,10,10047,600,50
133.87094976551012,63.45872951200568,4.459962000118635,0.8872759531625428,eat_bio,5,11,11047,600,50
132.57387151816832,63.213836778048,4.601662500675049,0.8482541097922004,eat_bio,5,12,12047,600,50
132.43349644858927,62.94753700483153,4.661166656886504,0.8618772702961408,eat_bio,5,13,13047,600,50
131.51408068514215,62.47152351448522,4.2896230515034315,0.8901438416314802,eat_bio,5,14,14047,600,50
132.62411975863088,62.884852629622046,3.9185902511553414,0.8508026974854092,eat_bio,5,15,15047,600,50
133.25144899176343,63.13000446479279,4.4872643765134175,0.879735120374305,eat_bio,5,16,16047,600,50
132.20207140093555,62.74766773667712,4.108873138461267,0.8551762784899463,eat_bio,5,17,17047,600,50
132.38480627484608,62.83721920048249,5.561012804514775,0.9022013614134176,eat_bio,5,18,18047,600,50
133.0028698897844,63.30717961257543,5.218443442476006,0.890969687643459,eat_bio,5,19,19047,600,50
132.15774792298356,62.530663177702955,4.598369802829921,0.8579710257257066,eat_bio,5,20,20047,600,50
132.915621156017,63.18785865591573,4.279933977823996,0.8912716279634884,eat_bio,5,21,21047,600,50
133.0347768619327,63.090337197914955,4.601325859068976,0.8492237289641983,eat_bio,5,22,22047,600,50
133.1922504721241,62.91201370840595,4.8325539150977015,0.8718713266270235,eat_bio,5,23,23047,600,50
132.1436415304757,62.56904996220069,5.176999285570644,0.8884907179464611,eat_bio,5,24,24047,600,50
133.73379238107896,63.66955885013877,4.824048872686903,0.8853297945959575,eat_bio,5,25,25047,600,50
132.27408879653518,62.727830417697945,4.34203269913269,0.8812281070526984,eat_bio,5,26,26047,600,50
131.42071422915032,62.101966525211814,4.737309390383366,0.8593700333542106,eat_bio,5,27,27047,600,50
132.99753760398195,62.9262129201161,3.9893419459459607,0.8295527599131309,eat_bio,5,28,28047,600,50
134.15510138222385,63.49241368213815,4.719732606224181,0.8762377959504206,eat_bio,5,29,29047,600,50
132.57431805794064,62.96289195067898,4.7126166781283105,0.8441414377218608,eat_bio,5,30,30047,600,50
132.6536967333489,63.161338953186316,5.113700256265061,0.892551764213756,eat_bio,5,31,31047,600,50
131.9493546617842,62.705039746397865,5.745813676904042,0.8522463724834921,eat_bio,5,32,32047,600,50
133.08685995595062,63.32409724408497,5.1015829139720354,0.8719236246583668,eat_bio,5,33,33047,600,50
133.07749991291857,63.39593786526022,5.4854358960965435,0.8879300281522472,eat_bio,5,34,34047,600,50
132.53549173242837,62.873952376626626,5.585289523018114,0.8831145843730654,eat_bio,5,35,35047,600,50
133.07306316493703,63.287037004295435,4.366899718080408,0.888823802122339,eat_bio,5,36,36047,600,50
132.73443945534552,62.93733213520321,5.2326985880444585,0.861971038372592,eat_bio,5,37,37047,600,50
132.5384531915858,62.81561291731009,4.732261692771725,0.9020134906355063,eat_bio,5,38,38047,600,50
132.98354417295735,63.10580529140018,5.154524964908596,0.9002680310541795,eat_bio,5,39,39047,600,50
132.50045648703684,62.89801676284543,4.460352632663316,0.8631323242757174,eat_bio,5,40,40047,600,50
132.1307926540632,62.53141969795544,5.015867827554922,0.8368207898335864,eat_bio,5,41,41047,600,50
133.2303617757985,63.30043016496084,5.185995610994109,0.9014747174138819,eat_bio,5,42,42047,600,50
132.76101460253025,63.16688472526209,4.821667128814376,0.8717552400327184,eat_bio,5,43,43047,600,50
131.97097204358423,62.259279659044175,4.768165536132767,0.8488321218047634,eat_bio,5,44,44047,600,50
132.52249276847942,62.45187533269995,3.8833750138304324,0.881864763683254,eat_bio,5,45,45047,600,50
132.20624013352798,62.53739546303697,4.123914372065657,0.8264326663140403,eat_bio,5,46,46047,600,50
131.54737835722904,62.53012256778375,5.367681622913775,0.9027939368775979,eat_bio,5,47,47047,600,50
132.2053031818201,62.70253419076301,3.6910776820921374,0.861404956396898,eat_bio,5,48,48047,600,50
131.16650772037653,62.143623082403735,5.593728148576908,0.8419830688019749,eat_bio,5,49,49047,600,50
189.25911277506617,78.93571284065148,4.623425928498412,0.7432330898681527,eat_bio,6,0,48,600,50
187.45656757253886,78.7606582176897,4.320153060127129,0.711361269305327,eat_bio,6,1,1048,600,50
188.87378276325003,79.06593568234508,3.709640949324739,0.749407685368777,eat_bio,6,2,2048,600,50
189.0587676990355,79.47312552325292,3.9152633013248748,0.7232248568857118,eat_bio,6,3,3048,600,50
189.45386025617498,79.56976354996615,4.649222820647813,0.7240399448768146,eat_bio,6,4,4048,600,50
189.00583041956784,78.77710889465304,4.693734368246049,0.7237632165742897,eat_bio,6,5,5048,600,50
190.74199871632678,79.98539346742824,4.475267548886017,0.7503870584129201,eat_bio,6,6,6048,600,50
188.656904361619,78.97392752112823,4.801710606385444,0.7271654641382039,eat_bio,6,7,7048,600,50
189.39576553377833,79.62537621180677,4.231493237708024,0.7367879231415377,eat_bio,6,8,8048,600,50
189.83101204941417,79.67938507008023,4.530758202797909,0.7482016911316571,eat_bio,6,9,9048,600,50
186.722848169993,77.77235885941755,4.229239547487901,0.7400536269976519,eat_bio,6,10,10048,600,50
188.5420037188413,78.21041353744005,5.421999201114378,0.73280372730806,eat_bio,6,11,11048,600,50
187.9707418807186,78.78638997731343,4.79952504785263,0.7416022490904509,eat_bio,6,12,12048,600,50
187.97638500550772,78.53628814320545,4.597515722350191,0.7542676181807045,eat_bio,6,13,13048,600,50
189.69324550112788,79.73935957510506,4.985384397485857,0.7094247545364885,eat_bio,6,14,14048,600,50
186.7956494734239,77.41658639011948,5.108712818064015,0.7368430358234204,eat_bio,6,15,15048,600,50
188.58217643746522,78.34720450034519,5.080296036666836,0.7249174695691439,eat_bio,6,16,16048,600,50
188.10437336942968,78.71285119359058,4.2334036641072625,0.7519142905559567,eat_bio,6,17,17048,600,50
190.71370434807093,79.94364639871844,5.284824902819834,0.7264548655780053,eat_bio,6,18,18048,600,50
190.16939237048317,79.56757613129517,5.1499583479334445,0.7457677193008877,eat_bio,6,19,19048,600,50
187.80120218869394,78.28431048945741,4.764941470972527,0.7491855425143429,eat_bio,6,20,20048,600,50
188.05021684655165,77.91924443531191,4.338813536341387,0.7637277521706275,eat_bio,6,21,21048,600,50
188.10050245186395,78.93158753302568,4.57008959417692,0.7499176279970264,eat_bio,6,22,22048,600,50
186.94078811464993,77.87180843486162,3.851974663567137,0.7265843258954494,eat_bio,6,23,23048,600,50
189.1746090407739,79.31489849787533,4.370133096701984,0.7797596079879046,eat_bio,6,24,24048,600,50
188.82148925089547,79.13568103860055,4.09682997047635,0.7491631380194492,eat_bio,6,25,25048,600,50
188.98559497028774,78.76378566285631,4.870003403020138,0.7029250692364779,eat_bio,6,26,26048,600,50
188.30598856191585,78.75396168731383,4.84324761170308,0.7517999007198919,eat_bio,6,27,27048,600,50
188.60119685663506,78.8271542004496,4.786533604165386,0.7371243651855878,eat_bio,6,28,28048,600,50
186.8038966761352,77.85190744379345,4.019072163108122,0.714375593998857,eat_bio,6,29,29048,600,50
188.45249403847282,78.74713420211467,4.67263004819799,0.7706167918846087,eat_bio,6,30,30048,600,50
189.12372148605988,78.67773621173258,4.6773646215775155,0.760434005656605,eat_bio,6,31,31048,600,50
185.08635088596895,77.29038468732894,3.9479968986532326,0.7155700591417433,eat_bio,6,32,32048,600,50
190.0078092391384,79.540363387976,5.3246831137395185,0.7541019039892383,eat_bio,6,33,33048,600,50
188.73660756457622,79.12859324439475,3.9520795737396264,0.7168662978374989,eat_bio,6,34,34048,600,50
189.85825359779457,79.4277523171437,4.791662298637955,0.723617364819711,eat_bio,6,35,35048,600,50
190.9382315604823,79.8336624588841,5.05826507266701,0.7050451604947585,eat_bio,6,36,36048,600,50
190.31987450403244,79.72107996039205,4.944491748517514,0.7371866352078502,eat_bio,6,37,37048,600,50
188.194212969129,78.24315875066092,4.188774550183198,0.7415673996620575,eat_bio,6,38,38048,600,50
187.97012959047277,78.46253222826748,5.192031712238191,0.7301121493655955,eat_bio,6,39,39048,600,50
190.64000805490375,79.92587039881334,4.986941066419962,0.7699012063853443,eat_bio,6,40,40048,600,50
188.16214340367517,78.88751290447061,3.979660117284546,0.7223875485940734,eat_bio,6,41,41048,600,50
187.0554917999605,78.08750075362623,3.94723893886722,0.7332191425492469,eat_bio,6,42,42048,600,50
189.38493963163768,79.32852096110788,4.648024443630134,0.7343400086144876,eat_bio,6,43,43048,600,50
189.19521028690707,79.3178365979553,4.265438943608707,0.7667881771742252,eat_bio,6,44,44048,600,50
188.84380873329877,79.22704466282458,4.568006696652102,0.7647818278164571,eat_bio,6,45,45048,600,50
189.34824968048858,79.19479019666079,4.87424493936173,0.7465291102717818,eat_bio,6,46,46048,600,50
189.16752769088734,79.25246883870989,5.384645670242932,0.7721812574327327,eat_bio,6,47,47048,600,50
185.77285096082372,77.25914259428518,3.9331223751762954,0.725301167678033,eat_bio,6,48,48048,600,50
188.12760422898415,78.82540934908666,3.863653886238029,0.733302274968034,eat_bio,6,49,49048,600,50
196.53853541867448,78.78742889328429,4.3114109351984915,0.7413356455974536,eat_bio,7,0,49,600,50
197.5973046438673,79.02086943135342,5.606791930673144,0.7684391755737154,eat_bio,7,1,1049,600,50
196.1581018402803,78.4120951764414,4.6386679409859655,0.702480016004065,eat_bio,7,2,2049,600,50
197.22777850398995,79.07267476646207,4.675622700020188,0.74602799981554,eat_bio,7,3,3049,600,50
198.09510086899834,79.54972422274815,4.849420735451957,0.7413219676945018,eat_bio,7,4,4049,600,50
197.53578522596132,79.16218500625928,4.293565044929848,0.7189907157541254,eat_bio,7,5,5049,600,50
197.35659799425798,79.48180506423105,4.249989339577446,0.7474798867155027,eat_bio,7,6,6049,600,50
196.37380242961885,78.81997409855506,4.121916900689252,0.7294479288437158,eat_bio,7,7,7049,600,50
196.9636275838481,79.0899597350487,4.4248283397416905,0.7270093187098745,eat_bio,7,8,8049,600,50
195.34912220001223,78.6478824373061,3.86496861629207,0.7363965213885492,eat_bio,7,9,9049,600,50
196.54152781121735,78.51209157720352,3.728502763477325,0.7660358601045568,eat_bio,7,10,10049,600,50
198.0105672850921,79.88665550172351,4.318992027880261,0.7283641499817366,eat_bio,7,11,11049,600,50
196.4924888210832,78.50145513429509,4.711753175303879,0.7461601322027416,eat_bio,7,12,12049,600,50
197.12802684363862,79.03442266390338,4.39142007609184,0.7273266797959632,eat_bio,7,13,13049,600,50
197.6366120693058,79.05742948367818,4.631855197234846,0.7511499470631422,eat_bio,7,14,14049,600,50
198.94634696025312,79.97467670780435,4.137565384793677,0.7111892695690603,eat_bio,7,15,15049,600,50
196.8551123204967,79.00167253454417,4.252580687934777,0.7443374508158525,eat_bio,7,16,16049,600,50
196.0919269691328,78.59812395155309,4.210998548472651,0.7303162725278605,eat_bio,7,17,17049,600,50
198.671774453394,79.82939456688882,4.52736979827294,0.7893506394485781,eat_bio,7,18,18049,600,50
197.31701758220643,79.1047887511656,5.441148542395199,0.7554792250244908,eat_bio,7,19,19049,600,50
197.09361708305676,78.77424488758207,3.8399287395550936,0.7410942528180825,eat_bio,7,20,20049,600,50
196.4774906971368,78.51970371759657,3.979958004878473,0.7431935336579297,eat_bio,7,21,21049,600,50
196.96908594917863,79.26109262064918,4.0146165841671415,0.723609458080259,eat_bio,7,22,22049,600,50
199.50024347719747,79.9120841245822,5.225722247299095,0.7375461361008127,eat_bio,7,23,23049,600,50
197.33200664838134,79.3268918061003,4.033994457310166,0.756205791667394,eat_bio,7,24,24049,600,50
196.81097857916907,79.01179904707018,3.985953637445969,0.7696814219335832,eat_bio,7,25,25049,600,50
197.3855113540664,79.34396518876684,3.562611709078106,0.7455832803370044,eat_bio,7,26,26049,600,50
197.73553641092286,78.9896325510848,5.584135406842864,0.7474556053431375,eat_bio,7,27,27049,600,50
197.25432903559636,79.48564076894567,4.626453406486347,0.7537085075477976,eat_bio,7,28,28049,600,50
195.48277328513768,78.28055599219574,4.601376522209582,0.7649010523944925,eat_bio,7,29,29049,600,50
197.78858517656184,79.33977171162924,4.347078953077603,0.7321091252852837,eat_bio,7,30,30049,600,50
195.04837712870818,78.21604377053042,3.8669551989322435,0.728317540569082,eat_bio,7,31,31049,600,50
197.052094122599,78.7786370173732,4.360200481855181,0.7435237711824355,eat_bio,7,32,32049,600,50
195.69052840839743,78.23947499786729,4.266472622620465,0.7439701526187317,eat_bio,7,33,33049,600,50
194.66813368815983,78.41547337081563,4.135467041837071,0.7378421790434904,eat_bio,7,34,34049,600,50
197.44065404006724,79.06153925765726,4.9281054141917355,0.7460648480316073,eat_bio,7,35,35049,600,50
197.03330730168068,79.42243388416642,3.9674114752982623,0.7254173905189868,eat_bio,7,36,36049,600,50
193.91303777736536,77.2401312886814,4.49753722647647,0.7558512774525352,eat_bio,7,37,37049,600,50
197.8720808075113,79.49130074631088,3.9304955125641055,0.7100399680494214,eat_bio,7,38,38049,600,50
197.43807834062795,78.94173371086185,5.2649697209915995,0.7416050269540186,eat_bio,7,39,39049,600,50
196.0864838695267,78.750350760034,3.839464196534722,0.7354497802646874,eat_bio,7,40,40049,600,50
198.49291175805607,79.88221845784983,4.523349798515113,0.7625703693931768,eat_bio,7,41,41049,600,50
196.12381004333008,78.64807059912849,3.8374999411850914,0.7295292834414346,eat_bio,7,42,42049,600,50
194.56910158868578,77.9210627044261,4.819499700921686,0.7555926298809864,eat_bio,7,43,43049,600,50
199.25011581363057,80.46121612272945,4.575361078730319,0.7374764693731581,eat_bio,7,44,44049,600,50
197.48869209272777,79.58874498636195,4.890334146899765,0.7150457547438778,eat_bio,7,45,45049,600,50
197.16894782535778,79.32028327583102,4.322548449205355,0.7449489177475777,eat_bio,7,46,46049,600,50
196.2785957906144,78.08547739921568,4.7906624687247445,0.7435445769266553,eat_bio,7,47,47049,600,50
196.3091351329632,78.48428147163399,4.531138690778061,0.7110377976984212,eat_bio,7,48,48049,600,50
199.69609935818738,80.30855349498447,4.533965594003504,0.7287869796797314,eat_bio,7,49,49049,600,50
160.95505524278346,63.703252602577265,4.007545661232303,0.7431791872343073,eat_bio,8,0,50,600,50
160.0710225567964,63.29560157128816,4.604342543368508,0.7581091549539518,eat_bio,8,1,1050,600,50
159.32579242262142,63.16471391845258,4.10628337776427,0.7719949545784266,eat_bio,8,2,2050,600,50
160.64335015652134,63.773506905436534,4.832023736009777,0.7565841594678472,eat_bio,8,3,3050,600,50
161.52654670228767,63.793206139360194,5.059730005050091,0.772446039795203,eat_bio,8,4,4050,600,50
160.4574869107406,63.86884924090531,4.695786815556939,0.7453520336795949,eat_bio,8,5,5050,600,50
161.79912325984012,64.04778045256772,4.269836166631819,0.7848160454722519,eat_bio,8,6,6050,600,50
159.71331270926058,63.40650232841522,4.727693950264586,0.7182886283199176,eat_bio,8,7,7050,600,50
160.46895950986598,63.50592532447218,4.638995176435645,0.770485778714875,eat_bio,8,8,8050,600,50
160.7423274277121,63.72662120503492,4.424462456227348,0.7266036722342168,eat_bio,8,9,9050,600,50
162.09919118073404,64.27587130727206,4.300639313104786,0.7495839170076353,eat_bio,8,10,10050,600,50
159.08310573593118,62.743924303095746,4.22927521077208,0.7525221479182436,eat_bio,8,11,11050,600,50
159.46552728495777,63.3843576330032,4.414198410143899,0.7345015818660257,eat_bio,8,12,12050,600,50
159.7733489871229,63.56123415513261,3.8037309572239786,0.7060543751211819,eat_bio,8,13,13050,600,50
161.2531489230322,63.83485601937714,4.187578307149344,0.7507132295739055,eat_bio,8,14,14050,600,50
161.12523841133356,63.631948703509906,3.689234352174585,0.7776370096241291,eat_bio,8,15,15050,600,50
160.96021115045642,63.99155394818417,4.036164957544824,0.7469298491134994,eat_bio,8,16,16050,600,50
159.57759314782567,63.1902694465102,3.427180186562319,0.7661391521134847,eat_bio,8,17,17050,600,50
160.46875916208768,63.85489688683952,4.16896334507349,0.6973370088988367,eat_bio,8,18,18050,600,50
158.11360420016524,62.36819658816355,3.7518556840242647,0.7510296877190585,eat_bio,8,19,19050,600,50
159.28581794733958,62.92902928658197,4.865539293862568,0.7313502402315656,eat_bio,8,20,20050,600,50
159.00437335946128,62.6878010029927,4.595693825990773,0.7676165778718465,eat_bio,8,21,21050,600,50
160.09921399282092,63.37666544982084,3.7501828745062755,0.7882848863031356,eat_bio,8,22,22050,600,50
159.7842585330004,63.51110942839274,3.8015330262179123,0.7340718506197471,eat_bio,8,23,23050,600,50
158.60342741379745,62.86821889141088,4.425824444182389,0.6936352698386463,eat_bio,8,24,24050,600,50
160.36452437951547,63.33716041925709,4.256714678400293,0.7640213444144222,eat_bio,8,25,25050,600,50
159.28159320040083,62.93258329505812,3.3753518507006954,0.7548669277447255,eat_bio,8,26,26050,600,50
161.81912440545509,64.07375334796711,3.8275078682531225,0.7784865311203262,eat_bio,8,27,27050,600,50
160.93954313737052,63.884981620243906,4.485632606162743,0.7778243006851694,eat_bio,8,28,28050,600,50
159.25487782657353,63.00492446812592,3.9966993437885976,0.7339029845565541,eat_bio,8,29,29050,600,50
160.11103134763331,63.571363803358736,4.035484600307977,0.7499118922039679,eat_bio,8,30,30050,600,50
158.97862379194268,62.81620374582244,4.5090148057640125,0.7483602890791855,eat_bio,8,31,31050,600,50
160.22933905107377,63.472913825035995,3.497177294308141,0.7498449741601074,eat_bio,8,32,32050,600,50
161.34631393975724,63.84920280078405,3.9943042478930195,0.733623292947758,eat_bio,8,33,33050,600,50
