model,layer_idx,id,file_name,source_dataset,class,is_bio,proj_top1,proj_top2,proj_bio_axis
sl_eat_bio_ssl_all,12,afa092bb-f85d-4a09-9d0e-d1812b9a0227,brass_acoustic_027-065-100.wav,NatureLM,,False,4.61652885183797,0.07712706155996041,-3.5137943622015415
sl_eat_bio_ssl_all,12,d2553af2-6bda-42e6-bcad-633058a3ce05,SSW_250_20170722_130012Z.053_007.wav,NatureLM,,False,9.127685946787917,0.43392179634767647,-2.2245708191285014
sl_eat_bio_ssl_all,12,319b430c-7b69-4254-9274-2c98e945fd78,ICLISTENHF1251_20140504T143153.842Z_040.wav,NatureLM,,False,6.942198589459144,2.04894245166925,-3.55770142130231
sl_eat_bio_ssl_all,12,5b4f149e-7b9e-4e4d-b458-6af0f67f8787,XC715729-R00244.flac,Xeno-canto,Aves,True,9.83245384641118,-2.092031244162589,1.4459579503974567
sl_eat_bio_ssl_all,12,5fd45605-956f-4816-9712-12f8873090ec,XC337919-SCR-OWL_Whisker_c_bark%20delayed%20RPB%20Mesa%20de%20Arturo%202100m%20081313%200516.flac,Xeno-canto,Aves,True,10.482718250576212,-2.0873064857108767,0.2659754234842002
sl_eat_bio_ssl_all,12,a462f272-cffc-4dda-8dd4-055c5d4c89f1,YfEYaxZoQ188.flac,WavCaps,,False,8.522943972016837,-0.3625744655177441,-1.2952652783887841
sl_eat_bio_ssl_all,12,12eb602b-9d55-478e-a006-9818b078a942,9320100X.flac,Watkins,Mammalia,True,4.9537026468071295,-1.2610250165182766,0.057727084555367014
sl_eat_bio_ssl_all,12,77fe7099-9ac9-43e8-97a9-05680b0e60d9,109318.flac,WavCaps,,False,9.203614404199984,2.1534641170593813,-2.4768118973862077
sl_eat_bio_ssl_all,12,0831e3b7-8ca8-4d6a-a12a-b1e18ea91aa0,SSW_226_20170701_190013Z.055_005.wav,NatureLM,,False,8.785465789107974,2.4127616188061234,-4.659422541944926
sl_eat_bio_ssl_all,12,477f40d1-81d0-4c61-b971-9cbec7552c96,keyboard_acoustic_012-023-100.wav,NatureLM,,False,5.485236687538178,-0.1701012493741969,-1.8418002708765195
sl_eat_bio_ssl_all,12,bf728c91-628d-4477-98ec-1006028bbb0b,274751.flac,WavCaps,,False,7.479017787765829,1.2555593678174803,-3.2869199134924534
sl_eat_bio_ssl_all,12,62f564be-3619-4132-9d2c-96f342e9e87a,XC741987-Celeus%20galeatus%20-%20Marcos%20E.Sosa.flac,Xeno-canto,Aves,True,8.446732244363389,0.7845223197263113,-0.812421516162207
sl_eat_bio_ssl_all,12,9576bf10-17fe-4d70-b256-cb074b749282,7816_108621_000010_0000001.wav,NatureLM,,False,6.158179998419893,0.49080732682969497,-2.637509183656977
sl_eat_bio_ssl_all,12,93571316-2734-4fa3-986b-cbb488cf432a,6104800B.flac,Watkins,Mammalia,True,6.328665990258849,0.17902096584523963,-0.18638798796369205
