model,layer_idx,class,species,n_clips,within_var,centroid_norm
sl_eat_bio_ssl_all,5,Mammalia,Erignathus barbatus,7,65.09748742908896,2.8190051551879183
sl_eat_bio_ssl_all,6,Aves,Colaptes auratus,6,58.49905690404503,2.4082504546381553
sl_eat_bio_ssl_all,6,Aves,Picus viridis,5,57.77165164836394,2.4900318868645828
sl_eat_bio_ssl_all,6,Aves,Dendrocopos major,11,58.619434860303635,2.3889072144518644
sl_eat_bio_ssl_all,6,Aves,Sterna paradisaea,5,59.131647942589936,2.3313948869505725
sl_eat_bio_ssl_all,6,Aves,Dryobates pubescens,5,58.3633631340225,2.324963812059647
sl_eat_bio_ssl_all,6,Aves,Athene noctua,7,57.91181887078943,2.4860443758032553
sl_eat_bio_ssl_all,6,Aves,Strix uralensis,5,50.4448654471264,3.7578904029862388
sl_eat_bio_ssl_all,6,Aves,Calidris alpina,5,57.63567170855241,2.55262558461472
sl_eat_bio_ssl_all,6,Aves,Aegolius funereus,5,55.72068746498709,2.877731639930286
sl_eat_bio_ssl_all,6,Aves,Strix aluco,7,57.87860472483308,2.5356290977726696
sl_eat_bio_ssl_all,6,Aves,Tyto alba,5,56.86992270377692,2.7317180024573595
sl_eat_bio_ssl_all,6,Aves,Bubo virginianus,5,54.89913892279541,2.9689016134665076
sl_eat_bio_ssl_all,6,Aves,Strix varia,6,58.166832495733736,2.506951066439274
sl_eat_bio_ssl_all,6,Mammalia,Delphinus delphis,9,52.68165623587381,3.3408981127442643
sl_eat_bio_ssl_all,6,Mammalia,Globicephala melaena,8,50.13248604173048,3.700832466080818
sl_eat_bio_ssl_all,6,Mammalia,Stenella attenuata,6,51.741895123836635,3.466565077656842
sl_eat_bio_ssl_all,6,Mammalia,Sciurus carolinensis,7,57.68605804705171,2.5388998716489657
sl_eat_bio_ssl_all,6,Mammalia,Stenella coeruleoalba,5,49.182416769619806,3.8272607858849734
sl_eat_bio_ssl_all,6,Mammalia,Orcinus orca,28,54.726058203258994,2.9800592268002806
sl_eat_bio_ssl_all,6,Mammalia,Pseudorca crassidens,8,51.308981071897385,3.5623964976661906
sl_eat_bio_ssl_all,6,Mammalia,Eubalaena glacialis,7,43.33333705035347,4.386803919828873
sl_eat_bio_ssl_all,6,Mammalia,Lagenorhynchus acutus,7,52.972615179195095,3.2371512332301142
sl_eat_bio_ssl_all,6,Mammalia,Megaptera novaeangliae,10,47.42119716192963,3.944920044908077
sl_eat_bio_ssl_all,6,Mammalia,Globicephala macrorhynchus,9,54.39239460446826,3.087111769939336
sl_eat_bio_ssl_all,6,Mammalia,Canis latrans,6,57.4188327077595,2.612299536242934
sl_eat_bio_ssl_all,6,Mammalia,Physeter catodon,8,49.487664376485974,3.769745157704585
sl_eat_bio_ssl_all,6,Mammalia,Balaenoptera physalus,12,40.8733851799221,4.780381634032453
sl_eat_bio_ssl_all,6,Mammalia,Erignathus barbatus,7,45.16807503753927,4.202142270190725
sl_eat_bio_ssl_all,7,Aves,Colaptes auratus,6,77.30445249725406,3.533932046926655
sl_eat_bio_ssl_all,7,Aves,Picus viridis,5,78.19350482039462,3.39602630004947
sl_eat_bio_ssl_all,7,Aves,Dendrocopos major,11,80.78593226187142,3.034685419994724
sl_eat_bio_ssl_all,7,Aves,Sterna paradisaea,5,79.77653428328078,3.2508343291386343
sl_eat_bio_ssl_all,7,Aves,Dryobates pubescens,5,78.93137295471192,3.1858264574757733
sl_eat_bio_ssl_all,7,Aves,Athene noctua,7,79.40936865803654,3.196960254977151
sl_eat_bio_ssl_all,7,Aves,Strix uralensis,5,68.65074641908555,4.553085743112287
sl_eat_bio_ssl_all,7,Aves,Calidris alpina,5,79.49162401080588,3.2972369259738232
sl_eat_bio_ssl_all,7,Aves,Aegolius funereus,5,76.263466384755,3.714702474614268
sl_eat_bio_ssl_all,7,Aves,Strix aluco,7,79.75847014527359,3.165952050202447
sl_eat_bio_ssl_all,7,Aves,Tyto alba,5,76.95927826194749,3.510867944921013
sl_eat_bio_ssl_all,7,Aves,Bubo virginianus,5,72.83805227054862,3.9306841283232092
sl_eat_bio_ssl_all,7,Aves,Strix varia,6,77.39104509516507,3.504379388775484
sl_eat_bio_ssl_all,7,Mammalia,Delphinus delphis,9,71.6755723179238,4.347767150017373
sl_eat_bio_ssl_all,7,Mammalia,Globicephala melaena,8,69.38354210040617,4.692625328262149
sl_eat_bio_ssl_all,7,Mammalia,Stenella attenuata,6,73.460111342204,4.23209769395987
sl_eat_bio_ssl_all,7,Mammalia,Sciurus carolinensis,7,77.86026905106897,3.4402180835796194
sl_eat_bio_ssl_all,7,Mammalia,Stenella coeruleoalba,5,67.94374699162029,4.739261531701155
sl_eat_bio_ssl_all,7,Mammalia,Orcinus orca,28,75.8891183152683,3.883960056424088
sl_eat_bio_ssl_all,7,Mammalia,Pseudorca crassidens,8,70.7756599558362,4.446166495561711
sl_eat_bio_ssl_all,7,Mammalia,Eubalaena glacialis,7,58.24368467676875,5.756402380487334
sl_eat_bio_ssl_all,7,Mammalia,Lagenorhynchus acutus,7,72.4171891877754,4.215660192541842
sl_eat_bio_ssl_all,7,Mammalia,Megaptera novaeangliae,10,62.96101275129512,5.354582436452625
sl_eat_bio_ssl_all,7,Mammalia,Globicephala macrorhynchus,9,72.85147846898145,4.280242713899821
sl_eat_bio_ssl_all,7,Mammalia,Canis latrans,6,78.26707532128219,3.3471035351779514
sl_eat_bio_ssl_all,7,Mammalia,Physeter catodon,8,68.17395963730947,4.69157537916098
sl_eat_bio_ssl_all,7,Mammalia,Balaenoptera physalus,12,56.06487313018932,5.807405466415169
sl_eat_bio_ssl_all,7,Mammalia,Erignathus barbatus,7,64.22108231960303,5.208089568710612
sl_eat_bio_ssl_all,8,Aves,Colaptes auratus,6,69.51876236582758,3.62466377212302
sl_eat_bio_ssl_all,8,Aves,Picus viridis,5,69.3768485923931,3.6526000624137387
sl_eat_bio_ssl_all,8,Aves,Dendrocopos major,11,70.30595429480769,3.4755761894057917
sl_eat_bio_ssl_all,8,Aves,Sterna paradisaea,5,70.56643937625482,3.4967368942585635
sl_eat_bio_ssl_all,8,Aves,Dryobates pubescens,5,69.23270875581474,3.5565151400926958
sl_eat_bio_ssl_all,8,Aves,Athene noctua,7,68.66765693690863,3.6166982507705283
sl_eat_bio_ssl_all,8,Aves,Strix uralensis,5,62.34650524781131,4.26742484360857
sl_eat_bio_ssl_all,8,Aves,Calidris alpina,5,66.7966954424472,3.9542561318836498
sl_eat_bio_ssl_all,8,Aves,Aegolius funereus,5,65.95381944284163,3.9453058806375885
sl_eat_bio_ssl_all,8,Aves,Strix aluco,7,68.70987967128153,3.6446082949635845
sl_eat_bio_ssl_all,8,Aves,Tyto alba,5,64.68335626180105,4.12845919200935
sl_eat_bio_ssl_all,8,Aves,Bubo virginianus,5,61.27811668391181,4.335116057105255
sl_eat_bio_ssl_all,8,Aves,Strix varia,6,66.49183329469356,3.880205989240684
sl_eat_bio_ssl_all,8,Mammalia,Delphinus delphis,9,64.56362723973291,4.337201134931137
sl_eat_bio_ssl_all,8,Mammalia,Globicephala melaena,8,64.9538118098539,4.320787551530716
sl_eat_bio_ssl_all,8,Mammalia,Stenella attenuata,6,68.64154688568597,3.852047619089818
sl_eat_bio_ssl_all,8,Mammalia,Sciurus carolinensis,7,67.53563465108965,3.8023493028681923
sl_eat_bio_ssl_all,8,Mammalia,Stenella coeruleoalba,5,60.48107505709248,4.864556804706786
sl_eat_bio_ssl_all,8,Mammalia,Orcinus orca,28,67.46825448050902,3.8858680506877654
sl_eat_bio_ssl_all,8,Mammalia,Pseudorca crassidens,8,64.69656741889072,4.222878576193726
sl_eat_bio_ssl_all,8,Mammalia,Eubalaena glacialis,7,56.34032911075609,5.244269566342728
sl_eat_bio_ssl_all,8,Mammalia,Lagenorhynchus acutus,7,65.05507282926551,4.142900744162269
sl_eat_bio_ssl_all,8,Mammalia,Megaptera novaeangliae,10,60.08556734925122,4.888812164175591
sl_eat_bio_ssl_all,8,Mammalia,Globicephala macrorhynchus,9,67.5554955480654,3.7967055097715527
sl_eat_bio_ssl_all,8,Mammalia,Canis latrans,6,68.73726301077726,3.55025649637029
sl_eat_bio_ssl_all,8,Mammalia,Physeter catodon,8,63.48103478759995,4.15229076568999
sl_eat_bio_ssl_all,8,Mammalia,Balaenoptera physalus,12,53.59548296102809,5.595764975572457
sl_eat_bio_ssl_all,8,Mammalia,Erignathus barbatus,7,53.70498467181302,5.403130029287
sl_eat_bio_ssl_all,9,Aves,Colaptes auratus,6,47.16235926385107,3.623335912357396
sl_eat_bio_ssl_all,9,Aves,Picus viridis,5,48.26008257546168,3.4580530141182213
sl_eat_bio_ssl_all,9,Aves,Dendrocopos major,11,47.96509250549639,3.4608002837507725
sl_eat_bio_ssl_all,9,Aves,Sterna paradisaea,5,47.942644615917494,3.5001535857941595
sl_eat_bio_ssl_all,9,Aves,Dryobates pubescens,5,47.80164102059178,3.462711237836651
sl_eat_bio_ssl_all,9,Aves,Athene noctua,7,48.35611267525968,3.4642703577511345
sl_eat_bio_ssl_all,9,Aves,Strix uralensis,5,44.720362978699825,3.7680473208177103
sl_eat_bio_ssl_all,9,Aves,Calidris alpina,5,46.05639111867135,3.76078404123978
sl_eat_bio_ssl_all,9,Aves,Aegolius funereus,5,46.96341667197116,3.5753853198203154
sl_eat_bio_ssl_all,9,Aves,Strix aluco,7,47.3102927179857,3.5381497499574226
sl_eat_bio_ssl_all,9,Aves,Tyto alba,5,43.1448351020167,4.0650794020915795
sl_eat_bio_ssl_all,9,Aves,Bubo virginianus,5,43.77127376354747,3.8812225882720903
sl_eat_bio_ssl_all,9,Aves,Strix varia,6,47.22245601887051,3.4918044559638437
sl_eat_bio_ssl_all,9,Mammalia,Delphinus delphis,9,42.67903822408103,4.272490418649032
sl_eat_bio_ssl_all,9,Mammalia,Globicephala melaena,8,40.127042024542845,4.586335183015124
sl_eat_bio_ssl_all,9,Mammalia,Stenella attenuata,6,46.87408233330537,3.778343310426708
sl_eat_bio_ssl_all,9,Mammalia,Sciurus carolinensis,7,47.40238346420827,3.5328575876037607
sl_eat_bio_ssl_all,9,Mammalia,Stenella coeruleoalba,5,38.31420359868951,4.792128039310798
sl_eat_bio_ssl_all,9,Mammalia,Orcinus orca,28,43.00564389943721,4.2992395978638545
sl_eat_bio_ssl_all,9,Mammalia,Pseudorca crassidens,8,42.39266926501803,4.274314355833412
sl_eat_bio_ssl_all,9,Mammalia,Eubalaena glacialis,7,39.0820180788919,4.764540412161944
sl_eat_bio_ssl_all,9,Mammalia,Lagenorhynchus acutus,7,42.97924104668022,4.1604685294698385
sl_eat_bio_ssl_all,9,Mammalia,Megaptera novaeangliae,10,41.7062034126466,4.470208668631438
sl_eat_bio_ssl_all,9,Mammalia,Globicephala macrorhynchus,9,47.19963746998693,3.666771119481828
sl_eat_bio_ssl_all,9,Mammalia,Canis latrans,6,46.82510600018066,3.530941172435829
sl_eat_bio_ssl_all,9,Mammalia,Physeter catodon,8,44.91806553730197,3.845474925549194
sl_eat_bio_ssl_all,9,Mammalia,Balaenoptera physalus,12,36.158293316026196,5.023760820933974
sl_eat_bio_ssl_all,9,Mammalia,Erignathus barbatus,7,33.85361824964508,5.181619986268252
sl_eat_bio_ssl_all,10,Aves,Colaptes auratus,6,27.85944875067337,2.872721154232069
sl_eat_bio_ssl_all,10,Aves,Picus viridis,5,27.22067728785688,2.944311055666768
sl_eat_bio_ssl_all,10,Aves,Dendrocopos major,11,28.03784039196408,2.8399410665267646
sl_eat_bio_ssl_all,10,Aves,Sterna paradisaea,5,27.009082288926987,2.9875894492813866
sl_eat_bio_ssl_all,10,Aves,Dryobates pubescens,5,28.527166114701465,2.75581055289521
sl_eat_bio_ssl_all,10,Aves,Athene noctua,7,27.490918704603327,2.9391508793786043
sl_eat_bio_ssl_all,10,Aves,Strix uralensis,5,27.7901120066558,2.9245619700003886
sl_eat_bio_ssl_all,10,Aves,Calidris alpina,5,26.58907747501191,3.053849963766543
sl_eat_bio_ssl_all,10,Aves,Aegolius funereus,5,28.001109922129146,2.889822926474047
sl_eat_bio_ssl_all,10,Aves,Strix aluco,7,28.24173427019566,2.847862044003474
sl_eat_bio_ssl_all,10,Aves,Tyto alba,5,25.403420521556736,3.287354658496179
sl_eat_bio_ssl_all,10,Aves,Bubo virginianus,5,26.150098144388345,3.1831676708526575
sl_eat_bio_ssl_all,10,Aves,Strix varia,6,28.830975128588005,2.6873891411550423
sl_eat_bio_ssl_all,10,Mammalia,Delphinus delphis,9,25.64038683160517,3.2335144300355925
sl_eat_bio_ssl_all,10,Mammalia,Globicephala melaena,8,24.280727290506693,3.433272380596031
sl_eat_bio_ssl_all,10,Mammalia,Stenella attenuata,6,27.56321196105793,2.8996829649016083
sl_eat_bio_ssl_all,10,Mammalia,Sciurus carolinensis,7,27.54712676199974,2.9398106252270955
sl_eat_bio_ssl_all,10,Mammalia,Stenella coeruleoalba,5,22.95975480369637,3.625304100447658
sl_eat_bio_ssl_all,10,Mammalia,Orcinus orca,28,25.30658355938728,3.272843502124403
sl_eat_bio_ssl_all,10,Mammalia,Pseudorca crassidens,8,25.36442688751417,3.2724052558180525
sl_eat_bio_ssl_all,10,Mammalia,Eubalaena glacialis,7,23.2275200199304,3.5599709736422183
sl_eat_bio_ssl_all,10,Mammalia,Lagenorhynchus acutus,7,25.853813254523537,3.156555292176105
sl_eat_bio_ssl_all,10,Mammalia,Megaptera novaeangliae,10,23.923397692520528,3.4667292702748513
sl_eat_bio_ssl_all,10,Mammalia,Globicephala macrorhynchus,9,28.344493002909175,2.7240260913634717
sl_eat_bio_ssl_all,10,Mammalia,Canis latrans,6,28.344474539930648,2.767469155377708
sl_eat_bio_ssl_all,10,Mammalia,Physeter catodon,8,26.96771426546547,2.965614090877696
sl_eat_bio_ssl_all,10,Mammalia,Balaenoptera physalus,12,22.613598949614637,3.6563772020458134
sl_eat_bio_ssl_all,10,Mammalia,Erignathus barbatus,7,20.579349302510963,3.8703933879021775
sl_eat_bio_ssl_all,11,Aves,Colaptes auratus,6,26.74536016600102,3.1554122867887173
sl_eat_bio_ssl_all,11,Aves,Picus viridis,5,24.799948508396106,3.503815215785131
sl_eat_bio_ssl_all,11,Aves,Dendrocopos major,11,25.89071129078077,3.2625192750271137
sl_eat_bio_ssl_all,11,Aves,Sterna paradisaea,5,25.556057735416317,3.258294683309283
sl_eat_bio_ssl_all,11,Aves,Dryobates pubescens,5,28.161296831543318,3.0690683747644094
sl_eat_bio_ssl_all,11,Aves,Athene noctua,7,24.663772059952347,3.3936757774553366
sl_eat_bio_ssl_all,11,Aves,Strix uralensis,5,26.562968576960895,3.22762137704301
sl_eat_bio_ssl_all,11,Aves,Calidris alpina,5,24.339276615048245,3.495554924415058
sl_eat_bio_ssl_all,11,Aves,Aegolius funereus,5,25.70385909556131,3.2217321986631484
sl_eat_bio_ssl_all,11,Aves,Strix aluco,7,25.832006065616085,3.4482043314683817
sl_eat_bio_ssl_all,11,Aves,Tyto alba,5,22.779327633993326,3.7200532318712525
sl_eat_bio_ssl_all,11,Aves,Bubo virginianus,5,25.79483888395001,3.4378073586355207
sl_eat_bio_ssl_all,11,Aves,Strix varia,6,27.878383160701645,3.089755972440368
sl_eat_bio_ssl_all,11,Mammalia,Delphinus delphis,9,24.0131695267234,3.421153781542126
sl_eat_bio_ssl_all,11,Mammalia,Globicephala melaena,8,23.334021061828853,3.70859746052421
sl_eat_bio_ssl_all,11,Mammalia,Stenella attenuata,6,24.683164734530735,3.3132683315644504
sl_eat_bio_ssl_all,11,Mammalia,Sciurus carolinensis,7,25.23347644278186,3.466332812685317
sl_eat_bio_ssl_all,11,Mammalia,Stenella coeruleoalba,5,21.647676066295098,3.7752673603248215
sl_eat_bio_ssl_all,11,Mammalia,Orcinus orca,28,23.856079536595082,3.6062169940557
sl_eat_bio_ssl_all,11,Mammalia,Pseudorca crassidens,8,23.341790378253435,3.566393174815411
sl_eat_bio_ssl_all,11,Mammalia,Eubalaena glacialis,7,21.18229438152294,3.778347796773935
sl_eat_bio_ssl_all,11,Mammalia,Lagenorhynchus acutus,7,23.717490501724512,3.5393842392581125
sl_eat_bio_ssl_all,11,Mammalia,Megaptera novaeangliae,10,23.128455252288358,3.5769063967334676
sl_eat_bio_ssl_all,11,Mammalia,Globicephala macrorhynchus,9,25.534872048284782,3.2829846374830116
sl_eat_bio_ssl_all,11,Mammalia,Canis latrans,6,27.767120111191026,3.1202423435676305
sl_eat_bio_ssl_all,11,Mammalia,Physeter catodon,8,24.798079162092233,3.4207315962797646
sl_eat_bio_ssl_all,11,Mammalia,Balaenoptera physalus,12,23.128899339541075,3.5681674713780223
sl_eat_bio_ssl_all,11,Mammalia,Erignathus barbatus,7,19.150404876034926,4.105605405389721
sl_eat_bio_ssl_all,12,Aves,Colaptes auratus,6,205.35330674118984,11.148261576557825
sl_eat_bio_ssl_all,12,Aves,Picus viridis,5,181.92538023789825,11.722434113376105
sl_eat_bio_ssl_all,12,Aves,Dendrocopos major,11,182.3587970183454,11.457746631054299
sl_eat_bio_ssl_all,12,Aves,Sterna paradisaea,5,190.10045915982798,12.012545896786232
sl_eat_bio_ssl_all,12,Aves,Dryobates pubescens,5,191.36876441001445,10.825044472072998
sl_eat_bio_ssl_all,12,Aves,Athene noctua,7,187.02612987637494,11.986446454780458
sl_eat_bio_ssl_all,12,Aves,Strix uralensis,5,193.2080977642012,12.002054326176198
sl_eat_bio_ssl_all,12,Aves,Calidris alpina,5,196.81292517551816,11.463734447138442
sl_eat_bio_ssl_all,12,Aves,Aegolius funereus,5,194.1403946161438,12.22983823217813
sl_eat_bio_ssl_all,12,Aves,Strix aluco,7,202.3205309456607,11.150179828963157
sl_eat_bio_ssl_all,12,Aves,Tyto alba,5,157.71968563970114,11.938477440020343
sl_eat_bio_ssl_all,12,Aves,Bubo virginianus,5,184.45657775327965,11.349618317867842
sl_eat_bio_ssl_all,12,Aves,Strix varia,6,204.98740032806072,11.247572243517022
sl_eat_bio_ssl_all,12,Mammalia,Delphinus delphis,9,239.74063469525464,10.412422892557096
sl_eat_bio_ssl_all,12,Mammalia,Globicephala melaena,8,202.16568393202854,11.493387404716627
sl_eat_bio_ssl_all,12,Mammalia,Stenella attenuata,6,224.99952127842218,9.309908508898623
sl_eat_bio_ssl_all,12,Mammalia,Sciurus carolinensis,7,166.5554892165835,12.23952586481889
sl_eat_bio_ssl_all,12,Mammalia,Stenella coeruleoalba,5,212.03489055368726,11.130828306745064
sl_eat_bio_ssl_all,12,Mammalia,Orcinus orca,28,236.76971416184912,9.700323730607373
sl_eat_bio_ssl_all,12,Mammalia,Pseudorca crassidens,8,227.58148750833598,11.877844136931525
sl_eat_bio_ssl_all,12,Mammalia,Eubalaena glacialis,7,239.28815061524364,10.973494421643593
sl_eat_bio_ssl_all,12,Mammalia,Lagenorhynchus acutus,7,214.2591347830857,10.816031480173045
sl_eat_bio_ssl_all,12,Mammalia,Megaptera novaeangliae,10,228.09419156612427,11.688561262552142
sl_eat_bio_ssl_all,12,Mammalia,Globicephala macrorhynchus,9,236.29587732229157,9.719451979156318
sl_eat_bio_ssl_all,12,Mammalia,Canis latrans,6,188.00535221305745,12.447928391510736
sl_eat_bio_ssl_all,12,Mammalia,Physeter catodon,8,197.03977086803775,10.911630018754481
sl_eat_bio_ssl_all,12,Mammalia,Balaenoptera physalus,12,198.817683569966,11.93610791263368
sl_eat_bio_ssl_all,12,Mammalia,Erignathus barbatus,7,175.89900201709187,11.808006584308867
random_init_eat_seed42,0,Aves,Colaptes auratus,6,591.4001094978935,13.287999054086203
random_init_eat_seed42,0,Aves,Picus viridis,5,275.4662249001277,22.19255639953728
random_init_eat_seed42,0,Aves,Dendrocopos major,11,363.5441473893479,20.110595523849042
random_init_eat_seed42,0,Aves,Sterna paradisaea,5,526.1694323333211,15.54974602986627
random_init_eat_seed42,0,Aves,Dryobates pubescens,5,686.080474717942,9.048765770052361
random_init_eat_seed42,0,Aves,Athene noctua,7,642.4663000691653,11.202465269637296
random_init_eat_seed42,0,Aves,Strix uralensis,5,284.55626458916373,21.986495900442254
random_init_eat_seed42,0,Aves,Calidris alpina,5,575.4516934872573,13.874720803379544
random_init_eat_seed42,0,Aves,Aegolius funereus,5,487.3554076891686,16.751965903523928
random_init_eat_seed42,0,Aves,Strix aluco,7,476.1769591745769,17.082055672458825
random_init_eat_seed42,0,Aves,Tyto alba,5,386.32634726159523,19.53543204538775
random_init_eat_seed42,0,Aves,Bubo virginianus,5,400.41984339964324,19.171416714655102
random_init_eat_seed42,0,Aves,Strix varia,6,611.8885133694245,12.493493585146897
random_init_eat_seed42,0,Mammalia,Delphinus delphis,9,697.9066773789076,8.368783235946543
random_init_eat_seed42,0,Mammalia,Globicephala melaena,8,703.8391689941986,8.005968050920826
random_init_eat_seed42,0,Mammalia,Stenella attenuata,6,710.1541962500158,7.602075395042635
random_init_eat_seed42,0,Mammalia,Sciurus carolinensis,7,432.5280355580897,18.31517277269345
random_init_eat_seed42,0,Mammalia,Stenella coeruleoalba,5,710.4887660839482,7.578597055664711
random_init_eat_seed42,0,Mammalia,Orcinus orca,28,580.2538620829023,13.70007450567942
random_init_eat_seed42,0,Mammalia,Pseudorca crassidens,8,595.5690021098148,13.128710860644816
random_init_eat_seed42,0,Mammalia,Eubalaena glacialis,7,669.3009730197604,9.931834743322277
random_init_eat_seed42,0,Mammalia,Lagenorhynchus acutus,7,714.2877217038834,7.323547552905999
random_init_eat_seed42,0,Mammalia,Megaptera novaeangliae,10,698.4124931509971,8.338383913897008
random_init_eat_seed42,0,Mammalia,Globicephala macrorhynchus,9,704.9195229959162,7.939613740513032
random_init_eat_seed42,0,Mammalia,Canis latrans,6,439.1373355243788,18.133848300227786
random_init_eat_seed42,0,Mammalia,Physeter catodon,8,687.425934053847,8.97111966582256
random_init_eat_seed42,0,Mammalia,Balaenoptera physalus,12,280.95500351389046,22.06859450326806
random_init_eat_seed42,0,Mammalia,Erignathus barbatus,7,685.2471589619581,9.093908376171505
random_init_eat_seed42,1,Aves,Colaptes auratus,6,597.4443533446015,13.059699091968012
random_init_eat_seed42,1,Aves,Picus viridis,5,320.4756315109816,21.154750089964054
random_init_eat_seed42,1,Aves,Dendrocopos major,11,301.53107994139134,21.59787966070263
random_init_eat_seed42,1,Aves,Sterna paradisaea,5,516.2204490773137,15.867568929831018
random_init_eat_seed42,1,Aves,Dryobates pubescens,5,688.7840402446651,8.900303377726157
random_init_eat_seed42,1,Aves,Athene noctua,7,628.6931040273826,11.802879437979774
random_init_eat_seed42,1,Aves,Strix uralensis,5,275.8186185484656,22.185154080417846
random_init_eat_seed42,1,Aves,Calidris alpina,5,595.0983083651138,13.149120359774244
random_init_eat_seed42,1,Aves,Aegolius funereus,5,514.4956407323372,15.921786091333963
random_init_eat_seed42,1,Aves,Strix aluco,7,459.2660239080614,17.570800150810346
random_init_eat_seed42,1,Aves,Tyto alba,5,417.7571535907014,18.714780306660767
random_init_eat_seed42,1,Aves,Bubo virginianus,5,335.14444697255834,20.805148741803773
random_init_eat_seed42,1,Aves,Strix varia,6,630.9362677767054,11.707365542482139
random_init_eat_seed42,1,Mammalia,Delphinus delphis,9,656.4048276650196,10.56380406402871
random_init_eat_seed42,1,Mammalia,Globicephala melaena,8,657.715010189759,10.50159488017955
random_init_eat_seed42,1,Mammalia,Stenella attenuata,6,673.6301424586253,9.714305108553122
random_init_eat_seed42,1,Mammalia,Sciurus carolinensis,7,383.0224843709978,19.620787247914652
random_init_eat_seed42,1,Mammalia,Stenella coeruleoalba,5,660.5280534709993,10.366862871903239
random_init_eat_seed42,1,Mammalia,Orcinus orca,28,538.2527311623016,15.157367636174756
random_init_eat_seed42,1,Mammalia,Pseudorca crassidens,8,579.5868874774908,13.726418333437982
random_init_eat_seed42,1,Mammalia,Eubalaena glacialis,7,625.2015687789942,11.949750625554646
random_init_eat_seed42,1,Mammalia,Lagenorhynchus acutus,7,654.7381741088557,10.64242375229975
random_init_eat_seed42,1,Mammalia,Megaptera novaeangliae,10,665.9611877797776,10.101437331834845
random_init_eat_seed42,1,Mammalia,Globicephala macrorhynchus,9,642.3103671259794,11.211171080291727
random_init_eat_seed42,1,Mammalia,Canis latrans,6,432.02847802357473,18.329503248018476
random_init_eat_seed42,1,Mammalia,Physeter catodon,8,633.8343347953768,11.5829881141175
random_init_eat_seed42,1,Mammalia,Balaenoptera physalus,12,296.85586803641576,21.70583044110322
random_init_eat_seed42,1,Mammalia,Erignathus barbatus,7,659.7712811594855,10.4031792835774
random_init_eat_seed42,2,Aves,Colaptes auratus,6,594.9050739020614,13.156514076827738
random_init_eat_seed42,2,Aves,Picus viridis,5,326.2762585163465,21.017238129043776
random_init_eat_seed42,2,Aves,Dendrocopos major,11,334.28835357579334,20.825720407745106
random_init_eat_seed42,2,Aves,Sterna paradisaea,5,547.0675216367438,14.863893368794308
random_init_eat_seed42,2,Aves,Dryobates pubescens,5,688.4544949988097,8.918877969394401
random_init_eat_seed42,2,Aves,Athene noctua,7,608.4494254091026,12.631317051233147
random_init_eat_seed42,2,Aves,Strix uralensis,5,242.48229967034172,22.9241077664776
random_init_eat_seed42,2,Aves,Calidris alpina,5,545.9764426320119,14.900392931545552
random_init_eat_seed42,2,Aves,Aegolius funereus,5,496.28856808042156,16.483650741811363
random_init_eat_seed42,2,Aves,Strix aluco,7,449.18139907199117,17.855528450001053
random_init_eat_seed42,2,Aves,Tyto alba,5,378.6148921586184,19.732803345307072
random_init_eat_seed42,2,Aves,Bubo virginianus,5,398.0844323728343,19.233167681560836
random_init_eat_seed42,2,Aves,Strix varia,6,615.1729931296596,12.362214414440711
random_init_eat_seed42,2,Mammalia,Delphinus delphis,9,615.4184493625229,12.352365374243572
random_init_eat_seed42,2,Mammalia,Globicephala melaena,8,610.9644878247565,12.531322205361844
random_init_eat_seed42,2,Mammalia,Stenella attenuata,6,636.4206002615522,11.470772364173353
random_init_eat_seed42,2,Mammalia,Sciurus carolinensis,7,397.5910001568193,19.246014453320875
random_init_eat_seed42,2,Mammalia,Stenella coeruleoalba,5,608.0331416686669,12.64781811904139
random_init_eat_seed42,2,Mammalia,Orcinus orca,28,504.131721733272,16.243998821574326
random_init_eat_seed42,2,Mammalia,Pseudorca crassidens,8,528.1945368468049,15.485582554492144
random_init_eat_seed42,2,Mammalia,Eubalaena glacialis,7,586.0698201032593,13.488095631908804
random_init_eat_seed42,2,Mammalia,Lagenorhynchus acutus,7,613.2173628928813,12.441035730031928
random_init_eat_seed42,2,Mammalia,Megaptera novaeangliae,10,634.7708519180559,11.542482027677757
random_init_eat_seed42,2,Mammalia,Globicephala macrorhynchus,9,608.1109892074252,12.644681737643529
random_init_eat_seed42,2,Mammalia,Canis latrans,6,435.7072735922824,18.228862718487747
random_init_eat_seed42,2,Mammalia,Physeter catodon,8,569.9639712818764,14.072472889359565
random_init_eat_seed42,2,Mammalia,Balaenoptera physalus,12,315.6940915457588,21.26746264746381
random_init_eat_seed42,2,Mammalia,Erignathus barbatus,7,630.297119328253,11.734677732239097
random_init_eat_seed42,3,Aves,Colaptes auratus,6,598.1588436484099,13.032320512999013
random_init_eat_seed42,3,Aves,Picus viridis,5,313.2680531263962,21.32448868578944
random_init_eat_seed42,3,Aves,Dendrocopos major,11,337.9674058026205,20.7372263783601
random_init_eat_seed42,3,Aves,Sterna paradisaea,5,569.5551708568632,14.087027656952353
random_init_eat_seed42,3,Aves,Dryobates pubescens,5,685.0869704540976,9.105654109103376
random_init_eat_seed42,3,Aves,Athene noctua,7,626.4165722308642,11.898835446523767
random_init_eat_seed42,3,Aves,Strix uralensis,5,235.93608688959011,23.066522845824853
random_init_eat_seed42,3,Aves,Calidris alpina,5,584.0171803513039,13.56393348292311
