model,layer_idx,metric,n_bootstraps,p05,p50,p95,mean,std
sl_eat_all_ssl_all,5,abs_cos_veitch_class_vs_passer_subord,30,0.016657900251162244,0.1118902809336716,0.3153299558483518,0.13819893568082042,0.10225157978682828
sl_eat_all_ssl_all,5,species_separability_ratio,30,0.0788756895545049,0.08277052459235307,0.09073879643961716,0.08353870076099691,0.0038297108722872906
sl_eat_all_ssl_all,5,top1_share,30,0.05934201238061157,0.06137950713411844,0.06432165135821406,0.061681676232430774,0.001599768489944466
sl_eat_all_ssl_all,5,top10_share,30,0.27442646798141845,0.27933522389182075,0.2820758143714994,0.2792332541363654,0.0025159269430090666
sl_eat_all_ssl_all,5,mean_l2_norm,30,8.613090516015758,8.619352822351967,8.624706850255347,8.619498487727746,0.00374730600513957
sl_eat_all_ssl_all,7,cos_class_aves_vs_mammalia,30,0.5768871434669348,0.5946707620538433,0.6292924069179782,0.5974088139557142,0.016810716106446928
sl_eat_all_ssl_all,7,cos_order_passer_vs_other_aves,30,0.8251269375606665,0.8496260722429197,0.869391776268267,0.8514737077071478,0.014849351486912219
sl_eat_all_ssl_all,7,abs_cos_veitch_class_vs_passer_subord,30,0.034194459329791094,0.12558843077217344,0.25030166766460105,0.13082520542291992,0.0774644999921894
sl_eat_all_ssl_all,7,species_separability_ratio,30,0.10186465630353649,0.1083209602799021,0.1171778638670438,0.10882276505935326,0.00482518450230859
sl_eat_all_ssl_all,7,top1_share,30,0.053796406563853344,0.056194031379701276,0.057951148422639716,0.05611771956992477,0.0013562280012336444
sl_eat_all_ssl_all,7,top10_share,30,0.25567349556874525,0.26057986519422405,0.26372697756405883,0.26016674248740007,0.0026591080037128246
sl_eat_all_ssl_all,7,mean_l2_norm,30,8.739909900953966,8.750688125326725,8.765018975612671,8.750141418874527,0.007650728021876163
sl_eat_all_ssl_all,9,cos_class_aves_vs_mammalia,30,0.5205834730437577,0.5555990608437915,0.5908323641569319,0.5574542211934759,0.02337262708744529
sl_eat_all_ssl_all,9,cos_order_passer_vs_other_aves,30,0.7850454819157405,0.8238247539556516,0.8845648203457585,0.8256633558996864,0.0337461606599129
sl_eat_all_ssl_all,9,abs_cos_veitch_class_vs_passer_subord,30,0.012007351032418326,0.09218525745728165,0.22789260467692188,0.10128250779037326,0.07549797507977105
sl_eat_all_ssl_all,9,species_separability_ratio,30,0.09465842928523842,0.09925125683866198,0.10741865734111836,0.10015154141400813,0.004248315999323531
sl_eat_all_ssl_all,9,top1_share,30,0.0458743861021352,0.047132723392098175,0.04852949531933095,0.047118006381585226,0.0007756727117506514
sl_eat_all_ssl_all,9,top10_share,30,0.28440762674257086,0.28924201086365264,0.2917276956010412,0.28866108502000043,0.0022651473911368715
sl_eat_all_ssl_all,9,mean_l2_norm,30,6.585341307354737,6.59205216684904,6.602836017894198,6.593470735147018,0.005689325344114724
sl_eat_all_ssl_all,10,cos_class_aves_vs_mammalia,30,0.5465268390926268,0.5802610320181483,0.6198067268326177,0.5833038734607003,0.02320383696156825
sl_eat_all_ssl_all,10,cos_order_passer_vs_other_aves,30,0.8507775676447453,0.88087751473313,0.9049121133548176,0.880246582167154,0.01654922269089094
sl_eat_all_ssl_all,10,abs_cos_veitch_class_vs_passer_subord,30,0.008717434221078674,0.09547040431622678,0.2589503839174628,0.11238964576265854,0.08273967133378045
sl_eat_all_ssl_all,10,species_separability_ratio,30,0.08702914468932828,0.09228074880022338,0.09863806063681274,0.09252223925293536,0.0036358414113418494
sl_eat_all_ssl_all,10,top1_share,30,0.0685145845190168,0.07016026270320852,0.0731684317261693,0.07042832092079297,0.001529586947505357
sl_eat_all_ssl_all,10,top10_share,30,0.3362440641686601,0.3397612134546754,0.34448119370079744,0.3398912191089653,0.0025138320498652982
sl_eat_all_ssl_all,10,mean_l2_norm,30,5.048510351992708,5.056257138226252,5.062547395106245,5.056542225265857,0.004520028712865677
sl_eat_all_ssl_all,11,cos_class_aves_vs_mammalia,30,0.61800510670448,0.6495273010093963,0.6824788250229908,0.6501268587545967,0.020920314625214823
sl_eat_all_ssl_all,11,cos_order_passer_vs_other_aves,30,0.9187061482977118,0.9376990590137827,0.9575061198090686,0.9386530313845307,0.011669093297871486
sl_eat_all_ssl_all,11,abs_cos_veitch_class_vs_passer_subord,30,0.023180975476891404,0.18018133913623746,0.4331160265739187,0.22573165930345632,0.15008632294653698
sl_eat_all_ssl_all,11,species_separability_ratio,30,0.09900256786020384,0.1071581677945028,0.11281103459138922,0.10692612259966311,0.004585351615728473
sl_eat_all_ssl_all,11,top1_share,30,0.2661234246783531,0.26918604799043594,0.27137078935850334,0.26900051214306797,0.0018512512135153336
sl_eat_all_ssl_all,11,top10_share,30,0.5520783515210547,0.5553856868908801,0.5596742732893101,0.5558966692369351,0.0027303681804049617
sl_eat_all_ssl_all,11,mean_l2_norm,30,3.3987282404520185,3.413010870227698,3.431695798827725,3.414563250822368,0.011701672114303008
sl_eat_all_ssl_all,12,cos_class_aves_vs_mammalia,30,0.6502447948586005,0.6819703429697768,0.7033761059941597,0.6780064281839848,0.017698063046929568
sl_eat_all_ssl_all,12,cos_order_passer_vs_other_aves,30,0.7033756974931339,0.7378391506217388,0.7791483177619258,0.7400464260545359,0.023896494172493166
sl_eat_all_ssl_all,12,abs_cos_veitch_class_vs_passer_subord,30,0.22091640257992354,0.5232766823960338,0.6974242570312638,0.5007762559835681,0.17974829772854609
sl_eat_all_ssl_all,12,species_separability_ratio,30,0.0921542390371239,0.09960332959386753,0.11120517233161545,0.10118475906296161,0.0061831635746788195
sl_eat_all_ssl_all,12,top1_share,30,0.6177428833613068,0.6225251093856935,0.6285773363372317,0.6228331617132153,0.0036776011574425967
sl_eat_all_ssl_all,12,top10_share,30,0.7556631927707718,0.7596003390522167,0.7630277686092723,0.7595143677982789,0.0024852461334518997
sl_eat_all_ssl_all,12,mean_l2_norm,30,11.738205178564503,11.76170352642738,11.801473731480272,11.764336248936807,0.01936104741988435
sl_eat_bio_ssl_all,5,cos_class_aves_vs_mammalia,30,0.6080825395454341,0.6288947830253562,0.6485598737243001,0.6291677405704964,0.012909011770944744
sl_eat_bio_ssl_all,5,cos_order_passer_vs_other_aves,30,0.8064090179781367,0.8561751361802235,0.8868801529636673,0.8560134820323722,0.025692233327274924
sl_eat_bio_ssl_all,5,abs_cos_veitch_class_vs_passer_subord,30,0.004163593271369294,0.0358814295579603,0.10233689619488849,0.04538413124898166,0.037211367963429255
sl_eat_bio_ssl_all,5,species_separability_ratio,30,0.07352840881153398,0.07716047494096245,0.08255934098621476,0.07793217786607894,0.003595196364529229
sl_eat_bio_ssl_all,5,top1_share,30,0.035865424836730816,0.03617046452936099,0.03669693920483492,0.03619958605198955,0.00028466930227727876
sl_eat_bio_ssl_all,5,top10_share,30,0.21576575345256854,0.21870329943090147,0.22111879691485828,0.21864697112254475,0.0016886896366523317
sl_eat_bio_ssl_all,5,mean_l2_norm,30,8.562379306676332,8.5652391503604,8.56750579876423,8.565031636065575,0.0017082442057852149
sl_eat_bio_ssl_all,7,cos_class_aves_vs_mammalia,30,0.386374386008211,0.4028932164592751,0.42313735023415766,0.4051807381942991,0.01280991399403809
sl_eat_bio_ssl_all,7,cos_order_passer_vs_other_aves,30,0.7139844032063295,0.7576746763063797,0.8140757159959651,0.7607741757613378,0.032429209905451936
sl_eat_bio_ssl_all,7,abs_cos_veitch_class_vs_passer_subord,30,0.004923333728411561,0.04369515953741379,0.09900791748181519,0.04859640709829647,0.032484067027983524
sl_eat_bio_ssl_all,7,species_separability_ratio,30,0.13335480381703185,0.14495725693977624,0.15398159639729803,0.1447776531161762,0.006261429680308994
sl_eat_bio_ssl_all,7,top1_share,30,0.029267053169797372,0.0307022793749935,0.03261470605360379,0.030803946129545977,0.0009452600418525151
sl_eat_bio_ssl_all,7,top10_share,30,0.17656226419731674,0.18032648700555837,0.1827944762949171,0.1800015542008289,0.002035441615991995
