bio_idx,nonbio_idx,alpha,bio_file,nonbio_file,bio_source,nonbio_source,valid_token_count,bio_axis_projection,energy_in_bio_top10,energy_in_nonbio_top10,energy_ratio_bio_over_total,cos_to_bio_centroid,cos_to_nonbio_centroid
3,1,0.25,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YDTngmSh5wnI.wav,Xeno-canto,NatureLM,505,-0.5322969680257515,8.970276802903165,9.461467660442715,0.48667541049854635,0.6450976186582704,0.6426742261347667
3,1,0.5,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YDTngmSh5wnI.wav,Xeno-canto,NatureLM,505,-1.0303373761507701,7.44137633485099,9.071531302744226,0.4506399780199268,0.608261221486257,0.6695434114961019
3,1,0.75,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YDTngmSh5wnI.wav,Xeno-canto,NatureLM,505,-1.423028983597339,5.554775137208728,8.387524998994886,0.398411674038259,0.5593590323234505,0.6733849196920473
3,1,1.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YDTngmSh5wnI.wav,Xeno-canto,NatureLM,505,-1.5193798563184433,4.532156042474486,7.525572436559348,0.3758714628841634,0.5371522997026127,0.6697479363865543
3,2,0.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Xeno-canto,NatureLM,505,0.5997679399208712,4.730787378825557,4.434902680973219,0.516140884970031,0.5569484831116297,0.4223811989178121
3,2,0.25,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Xeno-canto,NatureLM,505,0.5706927294526722,4.535889671093015,4.3132961499465585,0.5125770622093405,0.5518245891008368,0.4215388429000967
3,2,0.5,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Xeno-canto,NatureLM,505,0.5373723396272126,4.2894628898393945,4.162301035070052,0.5075227997314599,0.5451171444073578,0.4196030449170206
3,2,0.75,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Xeno-canto,NatureLM,505,0.4415695377351183,4.223027602965946,4.170980696827648,0.5031002415222521,0.5427504301763579,0.429171542710691
3,2,1.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Xeno-canto,NatureLM,505,-1.141253014303588,4.9325715958887395,14.279670981260498,0.2567410637296173,0.5120984705481877,0.5927059637769745
3,3,0.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YGPZhcnRhI-I.flac,Xeno-canto,WavCaps,505,0.5997679399208712,4.730787378825557,4.434902680973219,0.516140884970031,0.5569484831116297,0.4223811989178121
3,3,0.25,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YGPZhcnRhI-I.flac,Xeno-canto,WavCaps,505,-0.35199474082157545,6.407730088650671,6.07793317563406,0.5132070241698731,0.6114733347417489,0.5967436095285064
3,3,0.5,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YGPZhcnRhI-I.flac,Xeno-canto,WavCaps,505,-0.9125711695614334,5.014523928394598,6.004766778388887,0.4550677590625368,0.5327951138706442,0.5971930830583401
3,3,0.75,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YGPZhcnRhI-I.flac,Xeno-canto,WavCaps,505,-1.388295029022634,3.329008309033443,6.029203426262338,0.35573124472890805,0.4320943222037804,0.5538177236503081
3,3,1.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,YGPZhcnRhI-I.flac,Xeno-canto,WavCaps,505,-1.6559197258124319,3.7565373052845965,7.248323929260424,0.3413525373216489,0.42976777917440334,0.5736027066941876
3,4,0.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,568042.flac,Xeno-canto,WavCaps,505,0.5997679399208712,4.730787378825557,4.434902680973219,0.516140884970031,0.5569484831116297,0.4223811989178121
3,4,0.25,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,568042.flac,Xeno-canto,WavCaps,505,0.4048754605272856,5.0420642836889815,4.766486252265182,0.5140478468461596,0.5816029354884233,0.46793677276196344
3,4,0.5,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,568042.flac,Xeno-canto,WavCaps,505,0.2767704597426617,4.486693959303142,4.351722483414461,0.5076355010404545,0.5741749324534509,0.4777625859084438
3,4,0.75,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,568042.flac,Xeno-canto,WavCaps,505,0.2655026661069726,4.464009486520424,4.401542938850759,0.5035229924020809,0.5826746384173227,0.4867944126962136
3,4,1.0,XC193967-THRUSH_Swainson%27s_c%20ustulatus%20Fish%20Creek%2C%20Hyder%20AK%20062314%201438.flac,568042.flac,Xeno-canto,WavCaps,505,-0.9658046218117107,13.238171852410884,16.589472894200107,0.4438222315194699,0.5914019718248302,0.6253480403187968
4,0,0.0,330711.flac,YHOtQseh7MIM.flac,iNaturalist,WavCaps,505,1.067141310056016,11.077933611536697,9.697770552560815,0.5332157949515122,0.6927041858873786,0.501586757007267
4,0,0.25,330711.flac,YHOtQseh7MIM.flac,iNaturalist,WavCaps,505,-1.227138905583089,2.1618187515199176,2.5538358943204007,0.45843449401598124,0.3876994529163178,0.5031684185635835
4,0,0.5,330711.flac,YHOtQseh7MIM.flac,iNaturalist,WavCaps,505,-1.4591846533098276,2.5006506396146713,3.2157332286072404,0.43745323919131796,0.3739575500669548,0.5099492783184215
4,0,0.75,330711.flac,YHOtQseh7MIM.flac,iNaturalist,WavCaps,505,-1.502473681381101,2.5108804754682548,3.4483802637024557,0.42134093226766045,0.37632533736407514,0.5159950694711996
4,0,1.0,330711.flac,YHOtQseh7MIM.flac,iNaturalist,WavCaps,505,-1.4923628187820945,2.639290416011463,3.500570940114765,0.42986156574659995,0.37895420676217684,0.5145389848537438
4,1,0.0,330711.flac,YDTngmSh5wnI.wav,iNaturalist,NatureLM,505,1.067141310056016,11.077933611536697,9.697770552560815,0.5332157949515122,0.6927041858873786,0.501586757007267
4,1,0.25,330711.flac,YDTngmSh5wnI.wav,iNaturalist,NatureLM,505,-1.364127170040935,5.571991641095057,8.003337713674505,0.41044983112232125,0.5773668115552058,0.6867197574886148
4,1,0.5,330711.flac,YDTngmSh5wnI.wav,iNaturalist,NatureLM,505,-1.5277830716088836,4.556779649030675,7.591879552164305,0.3750849845703512,0.5390216038425457,0.6725189354122176
4,1,0.75,330711.flac,YDTngmSh5wnI.wav,iNaturalist,NatureLM,505,-1.5389501329527278,4.453426191319966,7.512098986193696,0.3721881091929934,0.535225600799481,0.6702013722070944
4,1,1.0,330711.flac,YDTngmSh5wnI.wav,iNaturalist,NatureLM,505,-1.5193798563184433,4.532156042474486,7.525572436559348,0.3758714628841634,0.5371522997026127,0.6697479363865543
4,2,0.0,330711.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,iNaturalist,NatureLM,505,1.067141310056016,11.077933611536697,9.697770552560815,0.5332157949515122,0.6927041858873786,0.501586757007267
4,2,0.25,330711.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,iNaturalist,NatureLM,505,1.052686584739627,11.130514389418362,9.74863979764106,0.5330922071698136,0.6921109284740511,0.5029536420648262
4,2,0.5,330711.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,iNaturalist,NatureLM,505,1.0213808484868125,11.056414796063974,9.738945925914187,0.5316769900691691,0.6932527601820995,0.5067589725779575
4,2,0.75,330711.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,iNaturalist,NatureLM,505,0.1771949324072481,4.860660065479002,4.9711419338209,0.49438140290306065,0.5704819964435945,0.48969671563642925
4,2,1.0,330711.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,iNaturalist,NatureLM,505,-1.141253014303588,4.9325715958887395,14.279670981260498,0.2567410637296173,0.5120984705481877,0.5927059637769745
4,3,0.0,330711.flac,YGPZhcnRhI-I.flac,iNaturalist,WavCaps,505,1.067141310056016,11.077933611536697,9.697770552560815,0.5332157949515122,0.6927041858873786,0.501586757007267
4,3,0.25,330711.flac,YGPZhcnRhI-I.flac,iNaturalist,WavCaps,505,-1.23870927454028,3.9222043648333638,6.0767660217756845,0.39226082418306885,0.4543575610123304,0.5526230397194767
4,3,0.5,330711.flac,YGPZhcnRhI-I.flac,iNaturalist,WavCaps,505,-1.5612811453922308,3.8905270501384064,7.091619833867114,0.35425924377360124,0.438365909155386,0.5719391231497863
4,3,0.75,330711.flac,YGPZhcnRhI-I.flac,iNaturalist,WavCaps,505,-1.6222310349420694,3.8084003194157234,7.217806513749556,0.3453953274267077,0.43230210464804064,0.5725714367489343
4,3,1.0,330711.flac,YGPZhcnRhI-I.flac,iNaturalist,WavCaps,505,-1.6559197258124319,3.7565373052845965,7.248323929260424,0.3413525373216489,0.42976777917440334,0.5736027066941876
4,4,0.0,330711.flac,568042.flac,iNaturalist,WavCaps,505,1.067141310056016,11.077933611536697,9.697770552560815,0.5332157949515122,0.6927041858873786,0.501586757007267
4,4,0.25,330711.flac,568042.flac,iNaturalist,WavCaps,505,1.0021897466637384,11.930529916190478,10.295187815862782,0.5367894103588217,0.7129992074672764,0.5260886410604192
4,4,0.5,330711.flac,568042.flac,iNaturalist,WavCaps,505,0.9312858529946968,11.88872829309284,10.36633804854764,0.5342032286306134,0.7117620199663033,0.5327371932231015
4,4,0.75,330711.flac,568042.flac,iNaturalist,WavCaps,505,0.8918714793698963,11.673595429095018,10.284342920007708,0.531634402260358,0.7065144919080503,0.5325484429670495
