cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.739906316601244,0.8321347747339043,0.8287834251938884,0.07088184751626386,12,0.27329098603853197,0.5597190193337991,6.456523462515167,eat_all,12,17,17054
0.7505502930787158,0.8543992978080224,0.1420691573494105,0.0628238626506438,12,0.274232159089244,0.5626311002749486,6.431152028504502,eat_all,12,18,18054
0.7821922084070414,0.8613920705795541,0.5315533239809714,0.05035916586304413,12,0.2701271965735922,0.561471674305111,6.447230974702625,eat_all,12,19,19054
0.7584596683907873,0.8702514783698932,0.5722626320256784,0.05565036454752741,12,0.2713283861926547,0.5601058256909521,6.453509266158533,eat_all,12,20,20054
0.7338192796915742,0.8309333178901742,0.08921220833519679,0.06450338455986554,12,0.27408453463800075,0.5601332545903476,6.404639777702685,eat_all,12,21,21054
0.7701124237696794,0.8694106376805927,0.5684825706696378,0.06638788701080106,12,0.26951543207463285,0.5575443894890819,6.435514185291865,eat_all,12,22,22054
0.7683106061169812,0.8283554047893615,0.47468533000490487,0.054257038437227366,12,0.27666180877644897,0.5642383187835625,6.388967859113489,eat_all,12,23,23054
0.7621286186507714,0.8997240288484314,0.3822855587375938,0.06616291645153495,12,0.2690632029517109,0.5574034855463186,6.436815234140361,eat_all,12,24,24054
0.7679746733531712,0.9089747254219234,0.6082623277139017,0.0641903462460883,12,0.27222453958505927,0.560781446322333,6.43269554313629,eat_all,12,25,25054
0.7592567412187401,0.8823867384147558,0.5751757301285825,0.05743254393843894,12,0.2660212946337258,0.5556823414126776,6.455212665314643,eat_all,12,26,26054
0.7883145129794783,0.8972869348368299,0.21137990948824248,0.05932928630749032,12,0.26959952108433655,0.5603492013839556,6.445679882152526,eat_all,12,27,27054
0.7499273810508853,0.8973186642079902,0.44527435192264575,0.06309608821370732,12,0.2707644470744579,0.5595591178453942,6.461359770694234,eat_all,12,28,28054
