model,layer_idx,source,n_clips,n_frames,effective_rank,participation_ratio,mle_id_k20,is_bio
eat_bio,11,Animal Sound Archive,100,5000,157.41002818325794,55.19394746910811,9.911300165942075,True
eat_bio,11,NatureLM,100,5000,110.160687538736,38.99349102953317,6.316644705612401,False
eat_bio,11,Watkins,100,5000,94.04821594155163,36.3518888079251,1.9306964599305578,True
eat_bio,11,WavCaps,100,5000,151.17372994742155,54.509398264342806,9.032702152712107,False
eat_bio,11,Xeno-canto,100,5000,181.94128825504254,62.67619807040436,10.100200640806941,True
eat_bio,11,iNaturalist,100,5000,169.08483805503664,58.41290731935086,9.725422418606119,True
eat_bio,12,Animal Sound Archive,100,5000,152.12094015714888,29.16346655838242,13.828978397209426,True
eat_bio,12,NatureLM,100,5000,107.65538490295117,22.382378143040373,7.31442338094607,False
eat_bio,12,Watkins,100,5000,95.32575148683638,22.80256415041816,2.1693954603465415,True
eat_bio,12,WavCaps,100,5000,155.6613463791911,33.37538337586504,12.316374776403757,False
eat_bio,12,Xeno-canto,100,5000,190.94332848296898,35.60348738387384,14.800298790427938,True
eat_bio,12,iNaturalist,100,5000,181.46349534072857,37.164066225801236,13.563519223985576,True
sl_eat_all_ssl_all,0,Animal Sound Archive,100,5000,45.323839829534414,20.672219543666944,6.378772992805821,True
sl_eat_all_ssl_all,0,NatureLM,100,5000,40.515631273703555,19.760989507585645,2.942101660982697,False
sl_eat_all_ssl_all,0,Watkins,100,5000,41.00096643142859,19.640759539283025,2.463410673906082,True
sl_eat_all_ssl_all,0,WavCaps,100,5000,40.837827242525144,18.46463662960524,6.027792867357619,False
sl_eat_all_ssl_all,0,Xeno-canto,100,5000,42.576838674041376,17.8867094118194,10.470452436414746,True
sl_eat_all_ssl_all,0,iNaturalist,100,5000,45.824005976382615,21.1462131319836,8.949646733947821,True
sl_eat_all_ssl_all,1,Animal Sound Archive,100,5000,67.10227187086002,37.916720086263155,13.362968808223172,True
sl_eat_all_ssl_all,1,NatureLM,100,5000,61.056016598282284,31.688262978795073,7.40452337823631,False
sl_eat_all_ssl_all,1,Watkins,100,5000,59.65191229944006,30.336377118745478,2.231971186310642,True
sl_eat_all_ssl_all,1,WavCaps,100,5000,67.54078843211983,36.95301076727259,13.561612765524085,False
sl_eat_all_ssl_all,1,Xeno-canto,100,5000,68.1030820950041,38.74967967038947,13.329295429996494,True
sl_eat_all_ssl_all,1,iNaturalist,100,5000,67.76715454884494,40.38267696929252,13.441512252604051,True
sl_eat_all_ssl_all,2,Animal Sound Archive,100,5000,80.76491731035011,46.74795968114096,14.63210670833188,True
sl_eat_all_ssl_all,2,NatureLM,100,5000,72.04448081207583,37.828562320659394,8.018093216427221,False
sl_eat_all_ssl_all,2,Watkins,100,5000,70.20719825799377,36.04243944281693,2.3529596207348864,True
sl_eat_all_ssl_all,2,WavCaps,100,5000,84.57336070785468,48.65793070966049,14.600040685809505,False
sl_eat_all_ssl_all,2,Xeno-canto,100,5000,80.54340063447756,46.31655743559525,15.564490811810607,True
sl_eat_all_ssl_all,2,iNaturalist,100,5000,79.18032017665928,46.054528014511845,14.408395549830914,True
sl_eat_all_ssl_all,3,Animal Sound Archive,100,5000,101.70652985483149,58.544580480976336,17.138142943844475,True
sl_eat_all_ssl_all,3,NatureLM,100,5000,88.06642471017464,44.530450576630805,8.518308705104145,False
sl_eat_all_ssl_all,3,Watkins,100,5000,87.81720108327217,46.14779078831305,2.252529835037774,True
sl_eat_all_ssl_all,3,WavCaps,100,5000,107.04823618791882,61.25877363006775,15.759843934984374,False
sl_eat_all_ssl_all,3,Xeno-canto,100,5000,103.47475417781737,59.43125522093206,17.16860911841393,True
sl_eat_all_ssl_all,3,iNaturalist,100,5000,102.73156384640198,59.555885531401586,17.444076826325187,True
sl_eat_all_ssl_all,4,Animal Sound Archive,100,5000,129.09781917893227,68.16492985254419,17.075710471622052,True
sl_eat_all_ssl_all,4,NatureLM,100,5000,102.5043217804531,44.74022671083833,8.931638391458144,False
sl_eat_all_ssl_all,4,Watkins,100,5000,103.05485916695412,50.007591088796445,2.196756193561416,True
sl_eat_all_ssl_all,4,WavCaps,100,5000,134.22813659323623,69.64036233845576,15.263193980260699,False
sl_eat_all_ssl_all,4,Xeno-canto,100,5000,134.06304196688873,71.60606899522955,17.837056331875985,True
sl_eat_all_ssl_all,4,iNaturalist,100,5000,129.03952936332738,67.28742793778642,17.480830861612453,True
sl_eat_all_ssl_all,5,Animal Sound Archive,100,5000,156.1609472739149,76.84906329367327,16.342379173871084,True
sl_eat_all_ssl_all,5,NatureLM,100,5000,117.37499079273825,45.884477752173154,8.186309200534213,False
sl_eat_all_ssl_all,5,Watkins,100,5000,116.65987806343159,50.22963290010333,2.177599969234179,True
sl_eat_all_ssl_all,5,WavCaps,100,5000,164.60113431179573,80.12669703575209,13.516870584662204,False
sl_eat_all_ssl_all,5,Xeno-canto,100,5000,162.88810476649988,81.71361329814931,16.73687796267007,True
sl_eat_all_ssl_all,5,iNaturalist,100,5000,155.94707742684463,75.16931866161117,16.141686572755713,True
sl_eat_all_ssl_all,6,Animal Sound Archive,100,5000,174.89826059307936,81.56815507951339,15.390833310692038,True
sl_eat_all_ssl_all,6,NatureLM,100,5000,127.51461044051548,48.58595608415132,7.908440799226249,False
sl_eat_all_ssl_all,6,Watkins,100,5000,119.45668525214184,48.25131122137496,2.1364387909028326,True
sl_eat_all_ssl_all,6,WavCaps,100,5000,179.26756292987622,83.67713700160795,11.388168911039743,False
sl_eat_all_ssl_all,6,Xeno-canto,100,5000,182.28187519713677,88.22542261557388,14.954227816054996,True
sl_eat_all_ssl_all,6,iNaturalist,100,5000,172.0553926235003,78.05612410156174,14.359163007022325,True
sl_eat_all_ssl_all,7,Animal Sound Archive,100,5000,188.74201848942727,86.76316813895724,14.348749305645201,True
sl_eat_all_ssl_all,7,NatureLM,100,5000,137.5976897956713,52.462289293879785,7.6950244168902415,False
sl_eat_all_ssl_all,7,Watkins,100,5000,124.05200053038135,50.70679957549442,2.0664542335286633,True
sl_eat_all_ssl_all,7,WavCaps,100,5000,192.60982425336468,88.48609538712341,11.029962132500396,False
sl_eat_all_ssl_all,7,Xeno-canto,100,5000,198.3601080135417,95.52556036869197,14.530013153076412,True
sl_eat_all_ssl_all,7,iNaturalist,100,5000,186.7107052719755,82.96852656486557,13.666925557957839,True
sl_eat_all_ssl_all,8,Animal Sound Archive,100,5000,139.39450797808917,59.83999337144122,10.729575226790887,True
sl_eat_all_ssl_all,8,NatureLM,100,5000,105.58077235571577,41.938045976106906,6.820266096846568,False
sl_eat_all_ssl_all,8,Watkins,100,5000,103.248776221881,43.587930988212044,1.965185564752443,True
sl_eat_all_ssl_all,8,WavCaps,100,5000,149.38669813587455,67.11244039054486,9.242091972342754,False
sl_eat_all_ssl_all,8,Xeno-canto,100,5000,144.90439436793963,64.43626000979171,10.901143684435782,True
sl_eat_all_ssl_all,8,iNaturalist,100,5000,138.90122674804095,59.11886968120672,10.443954934897869,True
sl_eat_all_ssl_all,9,Animal Sound Archive,100,5000,146.44769855490188,64.23118864627178,7.562107160339657,True
sl_eat_all_ssl_all,9,NatureLM,100,5000,113.84832036621617,46.80701742576923,5.217923177611952,False
sl_eat_all_ssl_all,9,Watkins,100,5000,118.91136759702408,51.40581376770908,1.7536706949043355,True
sl_eat_all_ssl_all,9,WavCaps,100,5000,160.95188847722576,72.84014247609399,6.370461986174794,False
sl_eat_all_ssl_all,9,Xeno-canto,100,5000,154.54583115725384,67.07600495834912,7.666255384905029,True
sl_eat_all_ssl_all,9,iNaturalist,100,5000,145.3035400334607,60.915095340531835,7.504576099454347,True
sl_eat_all_ssl_all,10,Animal Sound Archive,100,5000,121.56699027797248,46.7328080650145,7.11505537214331,True
sl_eat_all_ssl_all,10,NatureLM,100,5000,100.62970131109174,40.610650985059465,5.005870899835375,False
sl_eat_all_ssl_all,10,Watkins,100,5000,113.69797549416919,48.40376296744544,1.7646943773889563,True
sl_eat_all_ssl_all,10,WavCaps,100,5000,140.48176619423194,57.37004058093489,6.083619343804882,False
sl_eat_all_ssl_all,10,Xeno-canto,100,5000,125.10820291320572,45.36851561234413,7.190472149120056,True
sl_eat_all_ssl_all,10,iNaturalist,100,5000,122.99854334341369,45.110116828885836,7.2139000367780515,True
sl_eat_all_ssl_all,11,Animal Sound Archive,100,5000,51.96399416882301,11.563333786988085,7.0871718999421365,True
sl_eat_all_ssl_all,11,NatureLM,100,5000,43.220645125375235,10.16072050532003,4.633298184041434,False
sl_eat_all_ssl_all,11,Watkins,100,5000,71.92954822869604,20.295496176562406,1.822655662904173,True
sl_eat_all_ssl_all,11,WavCaps,100,5000,56.80847147949766,11.575803242107096,6.105281995765642,False
