model,layer,perm_b,abs_cos
sl_eat_all_ssl_all,9,10,0.3343746844209656
sl_eat_all_ssl_all,9,11,0.036813467983691894
sl_eat_all_ssl_all,9,12,0.19651245195070505
sl_eat_all_ssl_all,9,13,0.17710535428650362
sl_eat_all_ssl_all,9,14,0.23359254251906172
sl_eat_all_ssl_all,9,15,0.09802501049788535
sl_eat_all_ssl_all,9,16,0.15802776422734047
sl_eat_all_ssl_all,9,17,0.31946916589062335
sl_eat_all_ssl_all,9,18,0.04540388679244904
sl_eat_all_ssl_all,9,19,0.028989058941819825
sl_eat_all_ssl_all,9,20,0.23442814505512333
sl_eat_all_ssl_all,9,21,0.263069998464163
sl_eat_all_ssl_all,9,22,0.10861063103980735
sl_eat_all_ssl_all,9,23,0.3785727533115165
sl_eat_all_ssl_all,9,24,0.15755645529517398
sl_eat_all_ssl_all,9,25,0.20800919253816513
sl_eat_all_ssl_all,9,26,0.1236684872007196
sl_eat_all_ssl_all,9,27,0.44981477852112167
sl_eat_all_ssl_all,9,28,0.2554250760042253
sl_eat_all_ssl_all,9,29,0.026159967297469007
sl_eat_all_ssl_all,9,30,0.2991407708545354
sl_eat_all_ssl_all,9,31,0.10714078014557152
sl_eat_all_ssl_all,9,32,0.2546604331391966
sl_eat_all_ssl_all,9,33,0.23221263970797318
sl_eat_all_ssl_all,9,34,0.038393642880373786
sl_eat_all_ssl_all,9,35,0.47993715382936797
sl_eat_all_ssl_all,9,36,0.22172370663545532
sl_eat_all_ssl_all,9,37,0.005018922385554309
sl_eat_all_ssl_all,9,38,0.20769092949602128
sl_eat_all_ssl_all,9,39,0.05942660943188617
sl_eat_all_ssl_all,9,40,0.4404965934121269
sl_eat_all_ssl_all,9,41,0.0855007973991667
sl_eat_all_ssl_all,9,42,0.10131593202784064
sl_eat_all_ssl_all,9,43,0.26043440099565474
sl_eat_all_ssl_all,9,44,0.1679188737502122
sl_eat_all_ssl_all,9,45,0.1326503724320659
sl_eat_all_ssl_all,9,46,0.22595269614457544
sl_eat_all_ssl_all,9,47,0.03663451023073869
sl_eat_all_ssl_all,9,48,0.18111267955955096
sl_eat_all_ssl_all,9,49,0.08411923544300472
sl_eat_all_ssl_all,9,50,0.04747059664390612
sl_eat_all_ssl_all,9,51,0.02647303162126535
sl_eat_all_ssl_all,9,52,0.10391011076495682
sl_eat_all_ssl_all,9,53,0.09984490667257495
sl_eat_all_ssl_all,9,54,0.07383099053109253
sl_eat_all_ssl_all,9,55,0.20624841657024803
sl_eat_all_ssl_all,9,56,0.24300483804883183
sl_eat_all_ssl_all,9,57,0.1748920724988336
sl_eat_all_ssl_all,9,58,0.1744660589350364
sl_eat_all_ssl_all,9,59,0.022643892057158794
sl_eat_all_ssl_all,9,60,0.04914520829639289
sl_eat_all_ssl_all,9,61,0.28804403031876175
sl_eat_all_ssl_all,9,62,0.1633199791528711
sl_eat_all_ssl_all,9,63,0.17763655284708327
sl_eat_all_ssl_all,9,64,0.0663298284279491
sl_eat_all_ssl_all,9,65,0.05936453601059706
sl_eat_all_ssl_all,9,66,0.15041885106044428
sl_eat_all_ssl_all,9,67,0.12404334842412257
sl_eat_all_ssl_all,9,68,0.17259605910513076
sl_eat_all_ssl_all,9,69,0.04293936414177129
sl_eat_all_ssl_all,9,70,0.14350256032313907
sl_eat_all_ssl_all,9,71,0.06270888237206887
sl_eat_all_ssl_all,9,72,0.1842527885867439
sl_eat_all_ssl_all,9,73,0.0029714735646094587
sl_eat_all_ssl_all,9,74,0.07803430888054846
sl_eat_all_ssl_all,9,75,0.007587009553739864
sl_eat_all_ssl_all,9,76,0.24626331209230537
sl_eat_all_ssl_all,9,77,0.07569382940758547
sl_eat_all_ssl_all,9,78,0.31652823352326975
sl_eat_all_ssl_all,9,79,0.22343899000401019
sl_eat_all_ssl_all,9,80,0.022949454988458746
sl_eat_all_ssl_all,9,81,0.10357211228885216
sl_eat_all_ssl_all,9,82,0.020805965587663466
sl_eat_all_ssl_all,9,83,0.050699698999385215
sl_eat_all_ssl_all,9,84,0.2786780348890384
sl_eat_all_ssl_all,9,85,0.0717633680708721
sl_eat_all_ssl_all,9,86,0.07494824638279664
sl_eat_all_ssl_all,9,87,0.18976584464752524
sl_eat_all_ssl_all,9,88,0.021642070124232162
sl_eat_all_ssl_all,9,89,0.17809969784643406
sl_eat_all_ssl_all,9,90,0.3453868080973892
sl_eat_all_ssl_all,9,91,0.155194701682136
sl_eat_all_ssl_all,9,92,0.3828476204728372
sl_eat_all_ssl_all,9,93,0.37850975817218413
sl_eat_all_ssl_all,9,94,0.07850219423989181
sl_eat_all_ssl_all,9,95,0.010801683344017871
sl_eat_all_ssl_all,9,96,0.021944284800007048
sl_eat_all_ssl_all,9,97,0.12917445977896055
sl_eat_all_ssl_all,9,98,0.43041496526298223
sl_eat_all_ssl_all,9,99,0.37071451782625287
sl_eat_all_ssl_all,9,100,0.0541559617397321
sl_eat_all_ssl_all,9,101,0.004755006989527597
sl_eat_all_ssl_all,9,102,0.17851438882254375
sl_eat_all_ssl_all,9,103,0.1368218737225498
sl_eat_all_ssl_all,9,104,0.1616590441464589
sl_eat_all_ssl_all,9,105,0.04842815691522799
sl_eat_all_ssl_all,9,106,0.12212945285576089
sl_eat_all_ssl_all,9,107,0.11839656274256555
sl_eat_all_ssl_all,9,108,0.17496789614160596
sl_eat_all_ssl_all,9,109,0.4252648475050676
sl_eat_all_ssl_all,9,110,0.13727675959288924
sl_eat_all_ssl_all,9,111,0.07003181504038615
sl_eat_all_ssl_all,9,112,0.3832351036870588
sl_eat_all_ssl_all,9,113,0.04267302752217085
sl_eat_all_ssl_all,9,114,0.16440381649775843
sl_eat_all_ssl_all,9,115,0.13435053556821755
sl_eat_all_ssl_all,9,116,0.2998261006679855
sl_eat_all_ssl_all,9,117,0.12947948915509408
sl_eat_all_ssl_all,9,118,0.07146617190506482
sl_eat_all_ssl_all,9,119,0.05347005220180617
sl_eat_all_ssl_all,9,120,0.1479496527344455
sl_eat_all_ssl_all,9,121,0.061672961184323
sl_eat_all_ssl_all,9,122,0.040857844018986775
sl_eat_all_ssl_all,9,123,0.27954027362996714
sl_eat_all_ssl_all,9,124,0.34379822183179176
sl_eat_all_ssl_all,9,125,0.3273340644566163
sl_eat_all_ssl_all,9,126,0.11894451254039506
sl_eat_all_ssl_all,9,127,0.12008511918870263
sl_eat_all_ssl_all,9,128,0.011226839960617314
sl_eat_all_ssl_all,9,129,0.1607530521913208
sl_eat_all_ssl_all,9,130,0.058663703438017516
sl_eat_all_ssl_all,9,131,0.19573046474666847
sl_eat_all_ssl_all,9,132,0.2227679893780538
sl_eat_all_ssl_all,9,133,0.0338718887477522
sl_eat_all_ssl_all,9,134,0.03356135584652438
sl_eat_all_ssl_all,9,135,0.07460417189279031
sl_eat_all_ssl_all,9,136,0.005376272766896941
sl_eat_all_ssl_all,9,137,0.25655468093590383
sl_eat_all_ssl_all,9,138,0.05012134744740702
sl_eat_all_ssl_all,9,139,0.04809388510575699
sl_eat_all_ssl_all,9,140,0.10542890282362935
sl_eat_all_ssl_all,9,141,0.18788598842037194
sl_eat_all_ssl_all,9,142,0.15452413652175356
sl_eat_all_ssl_all,9,143,0.03376855963421059
sl_eat_all_ssl_all,9,144,0.22191927760731167
sl_eat_all_ssl_all,9,145,0.09259290468121924
sl_eat_all_ssl_all,9,146,0.3573705325939096
sl_eat_all_ssl_all,9,147,0.01869527873415311
sl_eat_all_ssl_all,9,148,0.027812841930830546
sl_eat_all_ssl_all,9,149,0.12066652727463799
sl_eat_all_ssl_all,9,150,0.12533792082392745
sl_eat_all_ssl_all,9,151,0.0033612564112890644
sl_eat_all_ssl_all,9,152,0.40613385283974335
sl_eat_all_ssl_all,9,153,0.01818620635595158
sl_eat_all_ssl_all,9,154,0.11221834321723206
sl_eat_all_ssl_all,9,155,0.0646187419274639
sl_eat_all_ssl_all,9,156,0.09575357470914987
sl_eat_all_ssl_all,9,157,0.18924666122790004
sl_eat_all_ssl_all,9,158,0.02927174015098491
sl_eat_all_ssl_all,9,159,0.1498143238325162
sl_eat_all_ssl_all,9,160,0.19532478298263353
sl_eat_all_ssl_all,9,161,0.2472384806675969
sl_eat_all_ssl_all,9,162,0.06802349874161265
sl_eat_all_ssl_all,9,163,0.13679053091768456
sl_eat_all_ssl_all,9,164,0.15920651397727478
sl_eat_all_ssl_all,9,165,0.03322315255510967
sl_eat_all_ssl_all,9,166,0.0386203550392326
sl_eat_all_ssl_all,9,167,0.004944740870821124
sl_eat_all_ssl_all,9,168,0.17103820223647287
sl_eat_all_ssl_all,9,169,0.051294090698609074
sl_eat_all_ssl_all,9,170,0.28125476763039564
sl_eat_all_ssl_all,9,171,0.07472418858823397
sl_eat_all_ssl_all,9,172,0.11126853310185757
sl_eat_all_ssl_all,9,173,0.3410637433874578
sl_eat_all_ssl_all,9,174,0.05238494077511903
sl_eat_all_ssl_all,9,175,0.07685058454776679
sl_eat_all_ssl_all,9,176,0.19211145175803712
sl_eat_all_ssl_all,9,177,0.2533334834422322
sl_eat_all_ssl_all,9,178,0.20869263948883052
sl_eat_all_ssl_all,9,179,0.3249427824521574
sl_eat_all_ssl_all,9,180,0.11636537392995369
sl_eat_all_ssl_all,9,181,0.24681886022145655
sl_eat_all_ssl_all,9,182,0.35779287332436255
sl_eat_all_ssl_all,9,183,0.01072579913614106
sl_eat_all_ssl_all,9,184,0.2913068472499546
sl_eat_all_ssl_all,9,185,0.10567034274613327
sl_eat_all_ssl_all,9,186,0.012897431332655385
sl_eat_all_ssl_all,9,187,0.06311519483178644
sl_eat_all_ssl_all,9,188,0.05364572697603383
sl_eat_all_ssl_all,9,189,0.054657125272612024
sl_eat_all_ssl_all,9,190,0.22142806812823798
sl_eat_all_ssl_all,9,191,0.31985799348035265
sl_eat_all_ssl_all,9,192,0.536206572230197
sl_eat_all_ssl_all,9,193,0.15525011100645905
sl_eat_all_ssl_all,9,194,0.2920428097862113
sl_eat_all_ssl_all,9,195,0.05863364527115668
sl_eat_all_ssl_all,9,196,0.008704940712838201
sl_eat_all_ssl_all,9,197,0.05913683973311032
sl_eat_all_ssl_all,9,198,0.08115111260511472
sl_eat_all_ssl_all,9,199,0.0431714567463802
sl_eat_all_ssl_all,12,0,0.09116255258375594
sl_eat_all_ssl_all,12,1,0.28805620443359753
sl_eat_all_ssl_all,12,2,0.6034262427201321
sl_eat_all_ssl_all,12,3,0.45687474031875663
sl_eat_all_ssl_all,12,4,0.33185074008947063
sl_eat_all_ssl_all,12,5,0.07649144272235463
sl_eat_all_ssl_all,12,6,0.2625070566100683
sl_eat_all_ssl_all,12,7,0.043115297153636135
sl_eat_all_ssl_all,12,8,0.43063854440437327
sl_eat_all_ssl_all,12,9,0.5361547643300452
sl_eat_all_ssl_all,12,10,0.676314754807878
sl_eat_all_ssl_all,12,11,0.6557637913080424
sl_eat_all_ssl_all,12,12,0.028623935780301844
sl_eat_all_ssl_all,12,13,0.27561081582553876
sl_eat_all_ssl_all,12,14,0.3234124990277864
sl_eat_all_ssl_all,12,15,0.4796142462608109
sl_eat_all_ssl_all,12,16,0.6574145822104159
sl_eat_all_ssl_all,12,17,0.008370261372842112
sl_eat_all_ssl_all,12,18,0.4938655984038783
sl_eat_all_ssl_all,12,19,0.49183242851969466
sl_eat_all_ssl_all,12,20,0.5613781600360518
sl_eat_all_ssl_all,12,21,0.653273911327817
sl_eat_all_ssl_all,12,22,0.4558721581488297
sl_eat_all_ssl_all,12,23,0.2622663760195749
sl_eat_all_ssl_all,12,24,0.3705558057584553
sl_eat_all_ssl_all,12,25,0.19726205360135773
sl_eat_all_ssl_all,12,26,0.3624592069888861
sl_eat_all_ssl_all,12,27,0.06363567135320328
sl_eat_all_ssl_all,12,28,0.49207840006645465
sl_eat_all_ssl_all,12,29,0.10872797104224807
sl_eat_all_ssl_all,12,30,0.31201568476475466
sl_eat_all_ssl_all,12,31,0.07249476201328028
sl_eat_all_ssl_all,12,32,0.15150858162148192
sl_eat_all_ssl_all,12,33,0.03401910631783482
sl_eat_all_ssl_all,12,34,0.5018652009872062
sl_eat_all_ssl_all,12,35,0.20972797993357728
sl_eat_all_ssl_all,12,36,0.5191719082166966
sl_eat_all_ssl_all,12,37,0.2074221256649505
sl_eat_all_ssl_all,12,38,0.34063557312883375
sl_eat_all_ssl_all,12,39,0.44458148667183284
sl_eat_all_ssl_all,12,40,0.42882516327575065
sl_eat_all_ssl_all,12,41,0.0932377900613717
sl_eat_all_ssl_all,12,42,0.04430431545985383
sl_eat_all_ssl_all,12,43,0.6789851519799865
sl_eat_all_ssl_all,12,44,0.6281267849271504
sl_eat_all_ssl_all,12,45,0.11661893956040836
sl_eat_all_ssl_all,12,46,0.10976429444000255
sl_eat_all_ssl_all,12,47,0.14956848799118444
sl_eat_all_ssl_all,12,48,0.20080836048200054
sl_eat_all_ssl_all,12,49,0.14374868228077445
sl_eat_all_ssl_all,12,50,0.11585412869276453
sl_eat_all_ssl_all,12,51,0.5655264905309164
sl_eat_all_ssl_all,12,52,0.05776452576804547
sl_eat_all_ssl_all,12,53,0.5272049587205213
sl_eat_all_ssl_all,12,54,0.35995165882297986
sl_eat_all_ssl_all,12,55,0.16769718418161997
sl_eat_all_ssl_all,12,56,0.12752847988963015
sl_eat_all_ssl_all,12,57,0.06333966822036588
sl_eat_all_ssl_all,12,58,0.2858393149048811
sl_eat_all_ssl_all,12,59,0.36156976110263084
sl_eat_all_ssl_all,12,60,0.32162116381881334
sl_eat_all_ssl_all,12,61,0.45175437441962346
sl_eat_all_ssl_all,12,62,0.5293005733860214
sl_eat_all_ssl_all,12,63,0.35206922438462973
sl_eat_all_ssl_all,12,64,0.1754033837740665
sl_eat_all_ssl_all,12,65,0.05179162599058553
sl_eat_all_ssl_all,12,66,0.02246376343586965
sl_eat_all_ssl_all,12,67,0.4584909270483834
sl_eat_all_ssl_all,12,68,0.3537727017626836
sl_eat_all_ssl_all,12,69,0.6218229474889454
sl_eat_all_ssl_all,12,70,0.319653123967116
sl_eat_all_ssl_all,12,71,0.3927547126803522
sl_eat_all_ssl_all,12,72,0.15234884107068855
sl_eat_all_ssl_all,12,73,0.3686996663205387
sl_eat_all_ssl_all,12,74,0.2619353090051671
sl_eat_all_ssl_all,12,75,0.12027052552963602
sl_eat_all_ssl_all,12,76,0.42563510024797563
sl_eat_all_ssl_all,12,77,0.24763551278743534
sl_eat_all_ssl_all,12,78,0.193210445691008
sl_eat_all_ssl_all,12,79,0.09515264616714735
sl_eat_all_ssl_all,12,80,0.15752055518672545
sl_eat_all_ssl_all,12,81,0.11773666771836233
sl_eat_all_ssl_all,12,82,0.4955727892483621
sl_eat_all_ssl_all,12,83,0.14892496239742614
sl_eat_all_ssl_all,12,84,0.47976336583896395
sl_eat_all_ssl_all,12,85,0.08238681194093547
sl_eat_all_ssl_all,12,86,0.5262648429524948
sl_eat_all_ssl_all,12,87,0.6070179276445368
sl_eat_all_ssl_all,12,88,0.20893714313563166
sl_eat_all_ssl_all,12,89,0.06997182798108878
sl_eat_all_ssl_all,12,90,0.09959214390501653
sl_eat_all_ssl_all,12,91,0.32348458592838375
sl_eat_all_ssl_all,12,92,0.5708994043497485
sl_eat_all_ssl_all,12,93,0.4346672797881541
sl_eat_all_ssl_all,12,94,0.48113078252991126
sl_eat_all_ssl_all,12,95,0.1426935612805633
sl_eat_all_ssl_all,12,96,0.3694391051954328
sl_eat_all_ssl_all,12,97,0.13424328418882847
sl_eat_all_ssl_all,12,98,0.22602566438315955
sl_eat_all_ssl_all,12,99,0.0395490016775779
sl_eat_all_ssl_all,12,100,0.05309567709250816
sl_eat_all_ssl_all,12,101,0.3509443230715769
sl_eat_all_ssl_all,12,102,0.08801290102429823
sl_eat_all_ssl_all,12,103,0.17198526459569324
sl_eat_all_ssl_all,12,104,0.011057320700492757
sl_eat_all_ssl_all,12,105,0.3395301171750395
sl_eat_all_ssl_all,12,106,0.06992147354995594
sl_eat_all_ssl_all,12,107,0.22203436111638578
sl_eat_all_ssl_all,12,108,0.0058695118815044614
sl_eat_all_ssl_all,12,109,0.1240352517595108
sl_eat_all_ssl_all,12,110,0.6607962144940063
sl_eat_all_ssl_all,12,111,0.36109673277167914
sl_eat_all_ssl_all,12,112,0.003585761321253836
sl_eat_all_ssl_all,12,113,0.6665580290603097
sl_eat_all_ssl_all,12,114,0.3667862508018444
sl_eat_all_ssl_all,12,115,0.2830961927034405
sl_eat_all_ssl_all,12,116,0.1720180852935253
sl_eat_all_ssl_all,12,117,0.2338823986560474
sl_eat_all_ssl_all,12,118,0.35396496723278953
sl_eat_all_ssl_all,12,119,0.1678660472000528
sl_eat_all_ssl_all,12,120,0.3859526274485426
sl_eat_all_ssl_all,12,121,0.7605140584131401
sl_eat_all_ssl_all,12,122,0.07951433592643763
sl_eat_all_ssl_all,12,123,0.003424464727254264
sl_eat_all_ssl_all,12,124,0.19368577413414098
sl_eat_all_ssl_all,12,125,0.16285803972866794
sl_eat_all_ssl_all,12,126,0.43721962603048237
sl_eat_all_ssl_all,12,127,0.018888187589435668
sl_eat_all_ssl_all,12,128,0.3178422323220502
sl_eat_all_ssl_all,12,129,0.5464549695966961
sl_eat_all_ssl_all,12,130,0.1928144394640335
sl_eat_all_ssl_all,12,131,0.07425141153895161
sl_eat_all_ssl_all,12,132,0.4965075031347586
sl_eat_all_ssl_all,12,133,0.1287676978132724
sl_eat_all_ssl_all,12,134,0.76963427190251
sl_eat_all_ssl_all,12,135,0.6254760521439388
sl_eat_all_ssl_all,12,136,0.2910488755432699
sl_eat_all_ssl_all,12,137,0.057979559620580774
sl_eat_all_ssl_all,12,138,0.16033683986998887
sl_eat_all_ssl_all,12,139,0.24723530595486068
sl_eat_all_ssl_all,12,140,0.13630306579470883
sl_eat_all_ssl_all,12,141,0.13598020559749227
sl_eat_all_ssl_all,12,142,0.05590253906315012
sl_eat_all_ssl_all,12,143,0.22374080203695296
sl_eat_all_ssl_all,12,144,0.3326369004042786
sl_eat_all_ssl_all,12,145,0.21152629027796077
sl_eat_all_ssl_all,12,146,0.4434870335975579
sl_eat_all_ssl_all,12,147,0.004899162834108826
sl_eat_all_ssl_all,12,148,0.02299916637852331
sl_eat_all_ssl_all,12,149,0.3923759172147144
sl_eat_all_ssl_all,12,150,0.2421688110846375
sl_eat_all_ssl_all,12,151,0.47577667966852505
sl_eat_all_ssl_all,12,152,0.008600427028833726
sl_eat_all_ssl_all,12,153,0.059558743770780465
sl_eat_all_ssl_all,12,154,0.22552003922535255
sl_eat_all_ssl_all,12,155,0.5304868210112307
sl_eat_all_ssl_all,12,156,0.18708732547160886
sl_eat_all_ssl_all,12,157,0.21460546862499644
sl_eat_all_ssl_all,12,158,0.30516315242940095
sl_eat_all_ssl_all,12,159,0.10670738627259728
sl_eat_all_ssl_all,12,160,0.3842238995243171
sl_eat_all_ssl_all,12,161,0.5849495835303999
sl_eat_all_ssl_all,12,162,0.19523539039401291
sl_eat_all_ssl_all,12,163,0.6542336693233484
sl_eat_all_ssl_all,12,164,0.5235886546544013
sl_eat_all_ssl_all,12,165,0.1357073736549684
sl_eat_all_ssl_all,12,166,0.3388437600542951
sl_eat_all_ssl_all,12,167,0.11981573569373513
sl_eat_all_ssl_all,12,168,0.11375802460426611
sl_eat_all_ssl_all,12,169,0.1351553114227032
sl_eat_all_ssl_all,12,170,0.6611056030982891
sl_eat_all_ssl_all,12,171,0.25655390791345406
sl_eat_all_ssl_all,12,172,0.4207086728746449
sl_eat_all_ssl_all,12,173,0.31515860267495227
sl_eat_all_ssl_all,12,174,0.10728167862820837
sl_eat_all_ssl_all,12,175,0.4562658464869503
sl_eat_all_ssl_all,12,176,0.16727561085160508
sl_eat_all_ssl_all,12,177,0.45623464034254374
sl_eat_all_ssl_all,12,178,0.4010568010498212
sl_eat_all_ssl_all,12,179,0.12733932990432995
sl_eat_all_ssl_all,12,180,0.4942210277845384
sl_eat_all_ssl_all,12,181,0.04432954401148189
sl_eat_all_ssl_all,12,182,0.5678336069566072
sl_eat_all_ssl_all,12,183,0.7303145595671874
sl_eat_all_ssl_all,12,184,0.18812506248150632
sl_eat_all_ssl_all,12,185,0.5068909524943068
sl_eat_all_ssl_all,12,186,0.2990836537464016
sl_eat_all_ssl_all,12,187,0.1974633483718493
sl_eat_all_ssl_all,12,188,0.37661213692357154
sl_eat_all_ssl_all,12,189,0.18933714062419632
sl_eat_all_ssl_all,12,190,0.40847873549586233
sl_eat_all_ssl_all,12,191,0.04125131765047303
sl_eat_all_ssl_all,12,192,0.3140535158114088
sl_eat_all_ssl_all,12,193,0.09850078215455829
sl_eat_all_ssl_all,12,194,0.048980242794126466
sl_eat_all_ssl_all,12,195,0.2556160431536464
sl_eat_all_ssl_all,12,196,0.05941315662644919
sl_eat_all_ssl_all,12,197,0.4894825386613325
sl_eat_all_ssl_all,12,198,0.3855006392430462
sl_eat_all_ssl_all,12,199,0.27913261822506275
sl_eat_bio_ssl_all,7,0,0.09275094414583925
sl_eat_bio_ssl_all,7,1,0.022494769260339168
sl_eat_bio_ssl_all,7,2,0.058609887276659306
sl_eat_bio_ssl_all,7,3,0.011864567711915843
sl_eat_bio_ssl_all,7,4,0.012439378669136738
sl_eat_bio_ssl_all,7,5,0.13320188021381293
sl_eat_bio_ssl_all,7,6,0.12500162274085816
sl_eat_bio_ssl_all,7,7,0.10057018283176199
sl_eat_bio_ssl_all,7,8,0.05871643513260147
sl_eat_bio_ssl_all,7,9,0.17640629404930336
sl_eat_bio_ssl_all,7,10,0.06929783263234891
sl_eat_bio_ssl_all,7,11,0.026274367017578338
sl_eat_bio_ssl_all,7,12,0.10102398410486375
sl_eat_bio_ssl_all,7,13,0.04441480561981569
sl_eat_bio_ssl_all,7,14,0.11526096103105575
sl_eat_bio_ssl_all,7,15,0.13021631849385865
sl_eat_bio_ssl_all,7,16,0.23752585841550078
sl_eat_bio_ssl_all,7,17,0.041996692874054414
sl_eat_bio_ssl_all,7,18,0.03377692292650339
sl_eat_bio_ssl_all,7,19,0.13678465201739665
sl_eat_bio_ssl_all,7,20,0.1417769999393729
sl_eat_bio_ssl_all,7,21,0.0651962514374282
sl_eat_bio_ssl_all,7,22,0.07619651459116941
sl_eat_bio_ssl_all,7,23,0.03609801245851917
sl_eat_bio_ssl_all,7,24,0.12446977071055791
sl_eat_bio_ssl_all,7,25,0.019208778769237527
sl_eat_bio_ssl_all,7,26,0.11141807740860644
sl_eat_bio_ssl_all,7,27,0.20725851328828945
sl_eat_bio_ssl_all,7,28,0.05210359797543889
sl_eat_bio_ssl_all,7,29,0.25205875122388977
sl_eat_bio_ssl_all,7,30,0.033847134870556864
sl_eat_bio_ssl_all,7,31,0.2110400671326881
sl_eat_bio_ssl_all,7,32,0.04591238580604923
sl_eat_bio_ssl_all,7,33,0.098252165184454
sl_eat_bio_ssl_all,7,34,0.05332373279366908
sl_eat_bio_ssl_all,7,35,0.14367621409153028
sl_eat_bio_ssl_all,7,36,0.09571274730227028
sl_eat_bio_ssl_all,7,37,0.07683800904320592
sl_eat_bio_ssl_all,7,38,0.19675451441879016
sl_eat_bio_ssl_all,7,39,0.0811322146071112
sl_eat_bio_ssl_all,7,40,0.09282904391989494
sl_eat_bio_ssl_all,7,41,0.18452304897347285
sl_eat_bio_ssl_all,7,42,0.055259031943654814
sl_eat_bio_ssl_all,7,43,0.07667728182658523
sl_eat_bio_ssl_all,7,44,0.3134693548813296
sl_eat_bio_ssl_all,7,45,0.12489335532200327
sl_eat_bio_ssl_all,7,46,0.2465234904761412
sl_eat_bio_ssl_all,7,47,0.08892570032512034
sl_eat_bio_ssl_all,7,48,0.13441090301827247
sl_eat_bio_ssl_all,7,49,0.15051556677900804
sl_eat_bio_ssl_all,7,50,0.005283743662699202
sl_eat_bio_ssl_all,7,51,0.13783149264451097
sl_eat_bio_ssl_all,7,52,0.11682886796820946
sl_eat_bio_ssl_all,7,53,0.15085129261304428
sl_eat_bio_ssl_all,7,54,0.07158624570022415
sl_eat_bio_ssl_all,7,55,0.04934946892931775
sl_eat_bio_ssl_all,7,56,0.0001146029652910603
sl_eat_bio_ssl_all,7,57,0.0030194533732936855
sl_eat_bio_ssl_all,7,58,0.13864227766934478
sl_eat_bio_ssl_all,7,59,0.013547531853023624
sl_eat_bio_ssl_all,7,60,0.3140091465586416
sl_eat_bio_ssl_all,7,61,0.06771108780807855
sl_eat_bio_ssl_all,7,62,0.3017235016313749
sl_eat_bio_ssl_all,7,63,0.0810311468483653
sl_eat_bio_ssl_all,7,64,0.07366459431268668
sl_eat_bio_ssl_all,7,65,0.036725940919390285
sl_eat_bio_ssl_all,7,66,0.007240440748267123
sl_eat_bio_ssl_all,7,67,0.11170846404625763
sl_eat_bio_ssl_all,7,68,0.05401377285062147
sl_eat_bio_ssl_all,7,69,0.04866733300369424
sl_eat_bio_ssl_all,7,70,0.04224178204932956
sl_eat_bio_ssl_all,7,71,0.00746379570101271
sl_eat_bio_ssl_all,7,72,0.078542107794725
sl_eat_bio_ssl_all,7,73,0.04357539204099791
sl_eat_bio_ssl_all,7,74,0.05814589249741057
sl_eat_bio_ssl_all,7,75,0.3352098281815727
sl_eat_bio_ssl_all,7,76,0.35782712123907756
sl_eat_bio_ssl_all,7,77,0.13295225506713848
sl_eat_bio_ssl_all,7,78,0.10113831757699915
sl_eat_bio_ssl_all,7,79,0.13399200667939204
sl_eat_bio_ssl_all,7,80,0.08175121655574824
sl_eat_bio_ssl_all,7,81,0.09593915397944414
sl_eat_bio_ssl_all,7,82,0.012376094150637477
sl_eat_bio_ssl_all,7,83,0.06786492586992476
sl_eat_bio_ssl_all,7,84,0.020128902943766284
sl_eat_bio_ssl_all,7,85,0.1692458989188053
sl_eat_bio_ssl_all,7,86,0.08259230274244786
sl_eat_bio_ssl_all,7,87,0.05169382774584951
sl_eat_bio_ssl_all,7,88,0.0805563004177746
sl_eat_bio_ssl_all,7,89,0.10434660656337931
sl_eat_bio_ssl_all,7,90,0.10513208177232236
sl_eat_bio_ssl_all,7,91,0.01038860314760972
sl_eat_bio_ssl_all,7,92,0.14909896703895584
sl_eat_bio_ssl_all,7,93,0.11101585016761294
sl_eat_bio_ssl_all,7,94,0.03884875138554327
sl_eat_bio_ssl_all,7,95,0.003910350162311147
sl_eat_bio_ssl_all,7,96,0.12659456899530244
sl_eat_bio_ssl_all,7,97,0.02177761065441625
sl_eat_bio_ssl_all,7,98,0.09901213220778433
sl_eat_bio_ssl_all,7,99,0.051534985256614596
sl_eat_bio_ssl_all,7,100,0.07690519515523182
sl_eat_bio_ssl_all,7,101,0.039073847100659476
sl_eat_bio_ssl_all,7,102,0.020693921580528317
sl_eat_bio_ssl_all,7,103,0.019773602838090824
sl_eat_bio_ssl_all,7,104,0.00755282520359163
sl_eat_bio_ssl_all,7,105,0.01947868800014555
sl_eat_bio_ssl_all,7,106,0.17187025101176415
sl_eat_bio_ssl_all,7,107,0.04602308315221222
sl_eat_bio_ssl_all,7,108,0.06347200942176376
sl_eat_bio_ssl_all,7,109,0.09761926464216185
sl_eat_bio_ssl_all,7,110,0.0030706345160038838
sl_eat_bio_ssl_all,7,111,0.084606627996354
sl_eat_bio_ssl_all,7,112,0.028067490310003322
sl_eat_bio_ssl_all,7,113,0.10566276547511634
sl_eat_bio_ssl_all,7,114,0.10249409240537402
sl_eat_bio_ssl_all,7,115,0.03726603486857934
sl_eat_bio_ssl_all,7,116,0.001510560947630913
sl_eat_bio_ssl_all,7,117,0.08750667669460388
sl_eat_bio_ssl_all,7,118,0.06323241717912337
sl_eat_bio_ssl_all,7,119,0.09055303317060424
sl_eat_bio_ssl_all,7,120,0.20358564744988542
sl_eat_bio_ssl_all,7,121,0.06392226847320688
sl_eat_bio_ssl_all,7,122,0.07087774364977743
